下料批次号,零件号,面料号,零件外轮廓线坐标
L0003,s000150,M0003,"[[7035.399999999994, 323.8000000000002], [7058.099999999991, 322.4000000000001], [7093.099999999991, 320.0], [7123.099999999991, 318.10000000000036], [7153.199999999997, 316.3000000000002], [7190.699999999997, 313.8000000000002], [7204.099999999991, 312.8000000000002], [7222.899999999994, 311.4000000000001], [7241.799999999988, 309.8000000000002], [7272.199999999997, 307.10000000000036], [7306.099999999991, 303.8000000000002], [7323.0, 302.2000000000003], [7340.0, 300.8000000000002], [7360.899999999994, 299.2000000000003], [7371.299999999988, 298.3000000000002], [7381.799999999988, 297.10000000000036], [7383.099999999991, 296.9000000000001], [7390.0, 295.9000000000001], [7396.799999999988, 294.9000000000001], [7402.0, 294.2000000000003], [7407.399999999994, 293.60000000000036], [7414.5, 292.8000000000002], [7418.0, 292.4000000000001], [7421.299999999988, 292.0], [7426.199999999997, 293.3000000000002], [7608.099999999991, 340.8000000000002], [7607.699999999997, 343.9000000000001], [7607.199999999997, 347.10000000000036], [7606.699999999997, 350.60000000000036], [7606.199999999997, 354.2000000000003], [7604.0, 369.0], [7603.899999999994, 369.60000000000036], [7603.199999999997, 375.0], [7602.399999999994, 380.8000000000002], [7601.0, 391.10000000000036], [7599.799999999988, 401.5], [7598.599999999991, 411.4000000000001], [7597.599999999991, 421.4000000000001], [7597.399999999994, 423.7000000000003], [7596.599999999991, 433.5], [7595.699999999997, 446.3000000000002], [7595.099999999991, 458.8000000000002], [7594.699999999997, 477.7000000000003], [7594.699999999997, 495.8000000000002], [7594.899999999994, 513.9000000000001], [7594.899999999994, 518.3000000000002], [7595.0, 522.6000000000004], [7595.099999999991, 526.7000000000003], [7595.099999999991, 530.5], [7591.899999999994, 530.7000000000003], [7588.599999999991, 530.9000000000001], [7581.599999999991, 531.4000000000001], [7567.199999999997, 532.2000000000003], [7558.599999999991, 532.6000000000004], [7550.199999999997, 532.9000000000001], [7534.5, 533.5], [7518.699999999997, 533.9000000000001], [7502.799999999988, 534.5], [7487.0, 535.2000000000003], [7465.5, 536.5], [7454.899999999994, 537.3000000000002], [7444.899999999994, 538.4000000000001], [7440.899999999994, 539.0], [7440.0, 539.1000000000004], [7435.0, 540.0], [7428.799999999988, 541.3000000000002], [7422.599999999991, 543.0], [7419.599999999991, 544.0], [7416.599999999991, 545.2000000000003], [7413.799999999988, 546.4000000000001], [7411.0, 547.7000000000003], [7408.399999999994, 549.2000000000003], [7405.799999999988, 550.9000000000001], [7402.599999999991, 553.7000000000003], [7399.699999999997, 556.5], [7398.199999999997, 558.4000000000001], [7396.899999999994, 560.4000000000001], [7394.599999999991, 564.7000000000003], [7392.599999999991, 569.4000000000001], [7390.899999999994, 574.2000000000003], [7366.099999999991, 571.0], [7341.5, 567.9000000000001], [7316.099999999991, 564.9000000000001], [7290.5, 562.0], [7243.5, 557.1000000000004], [7227.199999999997, 555.4000000000001], [7210.799999999988, 553.9000000000001], [7200.399999999994, 553.0], [7189.899999999994, 552.2000000000003], [7178.399999999994, 551.1000000000004], [7163.5, 549.9000000000001], [7148.699999999997, 548.9000000000001], [7106.299999999988, 546.3000000000002], [7063.899999999994, 544.0], [7034.399999999994, 542.4000000000001], [7010.299999999988, 541.2000000000003], [6986.099999999991, 540.1000000000004], [6932.099999999991, 538.1000000000004], [6869.899999999994, 536.1000000000004], [6837.599999999991, 535.1000000000004], [6781.799999999988, 533.4000000000001], [6726.0, 531.7000000000003], [6710.799999999988, 531.3000000000002], [6695.699999999997, 531.0], [6682.5, 530.9000000000001], [6660.899999999994, 530.9000000000001], [6652.399999999994, 531.0], [6635.099999999991, 531.1000000000004], [6617.699999999997, 531.2000000000003], [6600.5, 531.3000000000002], [6592.099999999991, 531.4000000000001], [6583.899999999994, 531.5], [6575.899999999994, 531.6000000000004], [6568.199999999997, 531.7000000000003], [6560.799999999988, 531.7000000000003], [6553.799999999988, 531.8000000000002], [6547.199999999997, 531.9000000000001], [6541.0, 532.0], [6540.0, 333.4000000000001], [6548.899999999994, 333.7000000000003], [6558.0, 333.9000000000001], [6567.199999999997, 334.2000000000003], [6576.599999999991, 334.4000000000001], [6595.5, 334.8000000000002], [6614.399999999994, 334.9000000000001], [6629.599999999991, 334.9000000000001], [6644.799999999988, 334.8000000000002], [6674.899999999994, 334.5], [6709.599999999991, 334.2000000000003], [6726.899999999994, 333.9000000000001], [6744.199999999997, 333.5], [6772.399999999994, 332.9000000000001], [6800.599999999991, 332.10000000000036], [6823.399999999994, 331.3000000000002], [6846.099999999991, 330.4000000000001], [6867.5, 329.9000000000001], [6888.899999999994, 329.4000000000001], [6913.599999999991, 328.60000000000036], [6938.199999999997, 327.60000000000036], [6979.399999999994, 326.10000000000036], [7007.399999999994, 325.10000000000036], [7035.399999999994, 323.8000000000002]]"
L0003,s000151,M0003,"[[15390.300000000003, 997.1], [15398.699999999997, 997.1], [15430.0, 997.3000000000001], [15448.199999999997, 997.4], [15466.400000000009, 997.8000000000001], [15480.5, 998.3000000000001], [15494.5, 999.0], [15512.600000000006, 999.6], [15530.600000000006, 1000.3000000000001], [15545.0, 1001.2], [15559.400000000009, 1002.2], [15581.699999999997, 1003.8000000000001], [15595.100000000006, 1004.9], [15608.400000000009, 1006.2], [15630.300000000003, 1008.5], [15641.199999999997, 1009.7], [15652.199999999997, 1010.7], [15676.800000000003, 1012.5], [15692.0, 1013.6], [15693.900000000009, 1013.7], [15711.0, 1015.1], [15747.600000000006, 1018.1], [15770.199999999997, 1020.1], [15783.400000000009, 1021.1], [15796.699999999997, 1022.1999999999999], [15809.800000000003, 1023.5000000000001], [15823.0, 1024.9], [15824.199999999997, 1033.3000000000002], [15823.800000000003, 1034.9], [15823.400000000009, 1036.4], [15822.699999999997, 1039.1999999999998], [15821.5, 1043.4], [15820.5, 1047.8000000000002], [15819.699999999997, 1052.0], [15819.100000000006, 1056.3000000000002], [15818.699999999997, 1060.4], [15818.400000000009, 1064.4], [15818.400000000009, 1069.5], [15818.600000000006, 1072.5], [15819.100000000006, 1077.0], [15819.900000000009, 1081.4], [15821.300000000003, 1086.6], [15822.900000000009, 1091.6], [15824.699999999997, 1095.9], [15826.699999999997, 1100.1999999999998], [15830.0, 1106.1], [15831.800000000003, 1109.0], [15833.699999999997, 1111.8000000000002], [15837.400000000009, 1116.1999999999998], [15841.5, 1120.1999999999998], [15846.199999999997, 1124.1], [15851.100000000006, 1127.6999999999998], [15856.199999999997, 1131.1], [15861.400000000009, 1134.1999999999998], [15867.300000000003, 1137.5], [15873.199999999997, 1140.6], [15871.800000000003, 1153.4], [15864.600000000006, 1152.8000000000002], [15857.300000000003, 1152.1], [15842.5, 1150.6], [15829.900000000009, 1149.1], [15817.400000000009, 1147.5], [15802.900000000009, 1145.4], [15788.400000000009, 1143.0], [15772.300000000003, 1140.0], [15756.300000000003, 1136.8000000000002], [15741.0, 1134.0], [15725.800000000003, 1131.3000000000002], [15713.800000000003, 1129.3000000000002], [15701.900000000009, 1127.4], [15689.900000000009, 1125.6999999999998], [15677.900000000009, 1124.3000000000002], [15665.400000000009, 1123.1], [15652.800000000003, 1122.4], [15642.0, 1122.1999999999998], [15631.100000000006, 1122.3000000000002], [15620.300000000003, 1122.6999999999998], [15609.5, 1123.3000000000002], [15589.900000000009, 1124.6999999999998], [15570.300000000003, 1126.1999999999998], [15517.600000000006, 1130.0], [15467.900000000009, 1133.3000000000002], [15450.400000000009, 1134.5], [15432.800000000003, 1135.6999999999998], [15415.199999999997, 1136.5], [15406.400000000009, 1136.8000000000002], [15397.600000000006, 1136.9], [15387.600000000006, 1136.9], [15377.699999999997, 1136.8000000000002], [15362.600000000006, 1137.0], [15356.5, 1137.1999999999998], [15350.199999999997, 1137.3000000000002], [15341.900000000009, 1137.4], [15333.600000000006, 1137.3000000000002], [15329.600000000006, 1137.1], [15325.699999999997, 1137.0], [15322.100000000006, 1136.9], [15318.699999999997, 1136.8000000000002], [15318.300000000003, 1130.1], [15317.699999999997, 1123.1], [15317.199999999997, 1115.9], [15316.699999999997, 1108.5], [15315.5, 1093.3000000000002], [15314.900000000009, 1085.8000000000002], [15314.199999999997, 1078.4], [15313.5, 1069.4], [15312.699999999997, 1060.6], [15312.100000000006, 1051.6999999999998], [15311.5, 1042.6], [15311.199999999997, 1034.0], [15310.900000000009, 1025.4], [15310.800000000003, 1021.1999999999999], [15310.699999999997, 1017.1], [15310.600000000006, 1013.3000000000001], [15310.5, 1009.6], [15310.400000000009, 1007.0], [15310.300000000003, 1004.3000000000001], [15310.300000000003, 1002.8000000000001], [15310.199999999997, 1001.2], [15310.100000000006, 999.4], [15310.0, 997.3000000000001], [15315.800000000003, 997.3000000000001], [15321.100000000006, 997.2], [15325.900000000009, 997.2], [15330.5, 997.1], [15334.800000000003, 997.1], [15343.300000000003, 997.0], [15382.900000000009, 997.0], [15390.300000000003, 997.1]]"
L0003,s000152,M0003,"[[4403.399999999994, 1095.2], [4433.699999999997, 1093.4], [4447.5, 1092.6000000000001], [4461.299999999988, 1091.7], [4477.699999999997, 1090.5], [4494.099999999991, 1088.9], [4507.699999999997, 1087.3], [4521.199999999997, 1085.6000000000001], [4533.799999999988, 1083.8], [4546.399999999994, 1081.7], [4559.0, 1079.4], [4571.799999999988, 1076.9], [4584.599999999991, 1074.1000000000001], [4598.399999999994, 1070.8], [4612.0, 1067.1000000000001], [4626.899999999994, 1062.5], [4641.199999999997, 1057.7], [4655.399999999994, 1052.6000000000001], [4676.199999999997, 1044.7], [4696.899999999994, 1036.3], [4706.799999999988, 1032.3], [4716.699999999997, 1028.3], [4730.199999999997, 1023.0], [4736.799999999988, 1020.5], [4743.099999999991, 1018.0], [4750.299999999988, 1027.8], [4750.399999999994, 1028.6000000000001], [4750.5, 1029.6000000000001], [4750.699999999997, 1030.9], [4750.799999999988, 1032.4], [4751.199999999997, 1035.7], [4751.5, 1039.1000000000001], [4751.799999999988, 1040.9], [4752.0, 1042.6000000000001], [4752.399999999994, 1045.9], [4753.0, 1050.8], [4753.5, 1055.9], [4754.699999999997, 1065.5], [4756.099999999991, 1074.2], [4756.799999999988, 1078.2], [4757.699999999997, 1082.2], [4758.899999999994, 1086.1000000000001], [4760.399999999994, 1090.0], [4763.299999999988, 1096.8], [4766.5, 1102.6000000000001], [4770.199999999997, 1108.2], [4774.299999999988, 1113.1000000000001], [4776.5, 1115.4], [4779.0, 1117.5], [4781.699999999997, 1119.5], [4784.5, 1121.3], [4790.5, 1124.6000000000001], [4795.899999999994, 1127.1000000000001], [4801.5, 1129.3], [4807.299999999988, 1131.1000000000001], [4813.099999999991, 1132.6000000000001], [4819.199999999997, 1133.9], [4822.399999999994, 1134.5], [4825.699999999997, 1135.1000000000001], [4827.5, 1135.4], [4829.199999999997, 1135.7], [4830.799999999988, 1135.9], [4832.099999999991, 1136.2], [4879.699999999997, 1143.1000000000001], [4927.299999999988, 1150.1000000000001], [4974.399999999994, 1157.0000000000002], [5021.599999999991, 1164.1000000000001], [5015.799999999988, 1183.6000000000001], [5015.0, 1189.0000000000002], [5013.5, 1198.8999999999999], [5011.899999999994, 1210.5000000000002], [5010.099999999991, 1224.2], [5009.0, 1232.8], [5008.199999999997, 1241.5000000000002], [5007.899999999994, 1246.6000000000001], [5007.5, 1251.7], [5007.0, 1255.5000000000002], [5006.399999999994, 1259.3999999999999], [5005.199999999997, 1266.8999999999999], [5003.699999999997, 1275.1000000000001], [5001.699999999997, 1285.7], [4999.899999999994, 1296.3], [4997.899999999994, 1309.2], [4995.5, 1326.8], [4994.399999999994, 1335.6000000000001], [4993.799999999988, 1340.0000000000002], [4993.099999999991, 1344.3], [4991.399999999994, 1352.6000000000001], [4989.699999999997, 1360.8], [4988.299999999988, 1366.8], [4987.199999999997, 1372.8999999999999], [4986.199999999997, 1379.0000000000002], [4985.099999999991, 1385.3999999999999], [4984.0, 1391.8], [4983.0, 1398.8], [4982.399999999994, 1402.7], [4981.799999999988, 1406.7], [4981.199999999997, 1410.3999999999999], [4980.699999999997, 1413.8], [4977.5, 1413.8999999999999], [4974.599999999991, 1414.0000000000002], [4968.799999999988, 1414.1000000000001], [4960.699999999997, 1414.2], [4952.5, 1414.3999999999999], [4933.899999999994, 1414.6000000000001], [4913.699999999997, 1414.7], [4892.799999999988, 1414.3], [4882.0, 1413.8], [4871.199999999997, 1413.2], [4858.699999999997, 1412.3], [4846.199999999997, 1411.2], [4833.599999999991, 1409.8999999999999], [4816.799999999988, 1408.2], [4803.299999999988, 1406.3999999999999], [4789.799999999988, 1404.5000000000002], [4768.199999999997, 1401.1000000000001], [4752.0, 1398.5000000000002], [4749.199999999997, 1398.0000000000002], [4746.599999999991, 1397.6000000000001], [4705.799999999988, 1391.3999999999999], [4664.799999999988, 1385.1000000000001], [4623.299999999988, 1379.0000000000002], [4602.399999999994, 1376.1000000000001], [4582.599999999991, 1373.3], [4562.799999999988, 1370.8999999999999], [4559.5, 1370.5000000000002], [4524.799999999988, 1366.6000000000001], [4504.799999999988, 1364.6000000000001], [4484.799999999988, 1362.7], [4463.599999999991, 1360.8], [4442.5, 1359.2], [4423.399999999994, 1358.0000000000002], [4404.299999999988, 1356.8999999999999], [4377.699999999997, 1355.5000000000002], [4351.0, 1354.1000000000001], [4325.699999999997, 1353.0000000000002], [4300.399999999994, 1352.0000000000002], [4250.799999999988, 1350.6000000000001], [4228.399999999994, 1350.0000000000002], [4200.799999999988, 1349.0000000000002], [4173.099999999991, 1348.0000000000002], [4135.0, 1346.8999999999999], [4096.799999999988, 1345.8999999999999], [4071.199999999997, 1345.3], [4045.5, 1344.8], [4033.199999999997, 1344.6000000000001], [4024.7999999999884, 1344.5000000000002], [4016.2999999999884, 1344.3], [4009.2999999999884, 1344.2], [4002.0999999999913, 1344.2], [3987.5, 1344.1000000000001], [3951.0, 1344.1000000000001], [3944.0999999999913, 1344.2], [3937.2999999999884, 1344.2], [3930.7999999999884, 1344.3], [3924.5999999999913, 1344.3], [3918.699999999997, 1344.3999999999999], [3913.199999999997, 1344.3999999999999], [3908.0, 1344.5000000000002], [3909.399999999994, 1106.9], [3914.2999999999884, 1107.1000000000001], [3919.5999999999913, 1107.2], [3925.0999999999913, 1107.3], [3930.899999999994, 1107.4], [3937.0, 1107.6000000000001], [3943.199999999997, 1107.7], [3956.199999999997, 1107.9], [3969.5999999999913, 1108.0], [3983.199999999997, 1108.1000000000001], [3996.5999999999913, 1108.1000000000001], [4009.7999999999884, 1108.0], [4022.199999999997, 1107.8], [4034.5, 1107.6000000000001], [4047.0, 1107.5], [4064.699999999997, 1107.1000000000001], [4082.2999999999884, 1106.6000000000001], [4098.199999999997, 1106.3], [4114.099999999991, 1106.1000000000001], [4145.199999999997, 1105.4], [4171.0, 1104.7], [4201.399999999994, 1103.8], [4229.199999999997, 1102.8], [4257.099999999991, 1101.7], [4319.0, 1099.2], [4363.599999999991, 1097.4], [4403.399999999994, 1095.2]]"
L0003,s000153,M0003,"[[14001.800000000003, 753.8000000000002], [14003.400000000009, 753.3000000000002], [14004.800000000003, 752.7000000000003], [14007.600000000006, 751.7000000000003], [14011.900000000009, 750.2000000000003], [14016.300000000003, 748.6000000000004], [14024.900000000009, 745.5], [14028.400000000009, 744.3000000000002], [14032.100000000006, 743.1000000000004], [14225.600000000006, 743.0], [14226.100000000006, 748.4000000000001], [14226.600000000006, 753.8000000000002], [14227.400000000009, 762.7000000000003], [14228.199999999997, 770.0], [14229.0, 777.4000000000001], [14229.600000000006, 782.2000000000003], [14230.100000000006, 786.8000000000002], [14230.400000000009, 789.5], [14230.600000000006, 791.0], [14230.800000000003, 792.6000000000004], [13991.300000000003, 793.1000000000004], [13983.0, 783.2000000000003], [13986.5, 779.8000000000002], [13988.199999999997, 777.9000000000001], [13989.800000000003, 775.8000000000002], [13991.900000000009, 772.7000000000003], [13993.800000000003, 769.5], [13995.300000000003, 767.1000000000004], [13996.800000000003, 764.6000000000004], [13998.0, 762.1000000000004], [13999.199999999997, 759.6000000000004], [14000.199999999997, 757.3000000000002], [14000.600000000006, 756.3000000000002], [14001.0, 755.5], [14001.800000000003, 753.8000000000002]]"
L0003,s000154,M0003,"[[4942.0, 0.0], [4942.0, 40.0], [4742.0, 40.0], [4742.0, 0.0], [4942.0, 0.0]]"
L0003,s000155,M0003,"[[13588.0, 225.0], [13288.0, 225.0], [13288.0, 185.0], [13588.0, 185.0], [13588.0, 225.0]]"
L0003,s000156,M0003,"[[14088.0, 0.0], [14088.0, 40.0], [13788.0, 40.0], [13788.0, 0.0], [14088.0, 0.0]]"
L0003,s000157,M0003,"[[14810.0, 1117.3], [14810.199999999997, 1114.6999999999998], [14810.5, 1110.0], [14811.0, 1105.6], [14811.600000000006, 1101.5], [14812.199999999997, 1097.8], [14812.600000000006, 1095.9], [14813.100000000006, 1093.9], [14813.399999999994, 1092.6999999999998], [14813.800000000003, 1091.3], [14814.100000000006, 1089.8], [14814.600000000006, 1088.0], [14832.300000000003, 1092.5], [14848.699999999997, 1096.6], [14850.300000000003, 1097.0], [14886.300000000003, 1106.3], [14919.899999999994, 1115.0], [14953.5, 1123.6], [14975.800000000003, 1129.1999999999998], [14998.100000000006, 1134.6], [15010.5, 1137.4], [15023.0, 1140.1], [15032.699999999997, 1142.0], [15042.399999999994, 1143.8], [15054.0, 1146.0], [15069.5, 1148.8], [15085.0, 1151.5], [15103.899999999994, 1154.6], [15122.800000000003, 1157.3999999999999], [15142.300000000003, 1159.8], [15161.899999999994, 1161.8], [15180.0, 1163.3999999999999], [15198.0, 1164.8], [15219.5, 1166.3], [15241.0, 1167.7], [15262.600000000006, 1169.0], [15284.100000000006, 1170.1], [15304.800000000003, 1170.7], [15325.399999999994, 1171.0], [15358.399999999994, 1171.3], [15374.899999999994, 1171.3999999999999], [15391.300000000003, 1171.3], [15404.699999999997, 1171.1], [15421.0, 1170.8], [15429.300000000003, 1170.7], [15437.600000000006, 1170.6], [15453.5, 1170.3], [15462.800000000003, 1170.1], [15469.5, 1169.8999999999999], [15477.300000000003, 1169.7], [15484.899999999994, 1169.6], [15492.199999999997, 1169.3], [15499.300000000003, 1169.1], [15505.199999999997, 1168.8999999999999], [15508.300000000003, 1168.8], [15511.399999999994, 1168.7], [15514.699999999997, 1168.6], [15518.300000000003, 1168.5], [15522.199999999997, 1168.3], [15526.399999999994, 1168.2], [15501.600000000006, 1252.3999999999999], [15496.5, 1294.0], [15395.5, 1294.0], [15382.800000000003, 1294.1], [15370.199999999997, 1294.1], [15345.399999999994, 1294.0], [15318.600000000006, 1293.5], [15305.199999999997, 1293.0], [15291.699999999997, 1292.3], [15273.800000000003, 1291.2], [15255.899999999994, 1289.8], [15245.199999999997, 1288.8], [15234.399999999994, 1287.7], [15220.600000000006, 1286.0], [15206.600000000006, 1283.8999999999999], [15193.699999999997, 1281.6], [15180.699999999997, 1279.2], [15174.399999999994, 1278.0], [15168.300000000003, 1276.8], [15162.399999999994, 1275.6], [15156.899999999994, 1274.5], [15157.399999999994, 1270.3999999999999], [15146.199999999997, 1268.8], [15134.699999999997, 1267.2], [15111.699999999997, 1264.0], [15090.899999999994, 1260.8999999999999], [15080.600000000006, 1259.3], [15070.300000000003, 1257.3999999999999], [15061.399999999994, 1255.7], [15052.600000000006, 1254.0], [15033.899999999994, 1250.3], [15020.300000000003, 1247.5], [15007.0, 1244.5], [14993.699999999997, 1241.2], [14980.5, 1237.5], [14967.300000000003, 1233.5], [14954.300000000003, 1229.1], [14943.100000000006, 1225.0], [14931.899999999994, 1220.8999999999999], [14909.600000000006, 1212.5], [14900.0, 1208.8], [14890.5, 1205.0], [14881.100000000006, 1201.1], [14871.800000000003, 1196.8999999999999], [14862.600000000006, 1192.3999999999999], [14853.699999999997, 1187.6], [14844.899999999994, 1182.3999999999999], [14836.5, 1176.8], [14832.600000000006, 1174.0], [14828.800000000003, 1170.8999999999999], [14826.100000000006, 1168.5], [14823.5, 1165.8], [14821.199999999997, 1163.1], [14819.100000000006, 1160.2], [14817.300000000003, 1157.3], [14815.800000000003, 1154.3], [14814.399999999994, 1151.2], [14813.300000000003, 1148.1], [14812.399999999994, 1144.8], [14811.600000000006, 1141.3999999999999], [14811.0, 1137.9], [14810.5, 1134.4], [14810.100000000006, 1129.5], [14810.0, 1124.5], [14810.0, 1117.3]]"
L0003,s000158,M0003,"[[14402.0, 213.0], [14402.0, 303.0], [14207.0, 303.0], [14207.0, 213.0], [14402.0, 213.0]]"
L0003,s000159,M0003,"[[731.0, 0.0], [1314.1000000000058, 0.0], [1314.1000000000058, 65.0], [731.0, 65.0], [731.0, 0.0]]"
L0003,s000160,M0003,"[[12627.699999999997, 659.9], [12633.899999999994, 658.4], [12650.599999999991, 654.4], [12667.399999999994, 650.4], [12675.599999999991, 648.3], [12683.699999999997, 646.4], [12691.599999999991, 644.4], [12699.199999999997, 642.6], [12706.399999999994, 640.8], [12713.300000000003, 639.1], [12725.199999999997, 677.3], [12736.599999999991, 674.6], [12747.599999999991, 671.9], [12758.5, 669.4], [12764.699999999997, 667.9], [12769.300000000003, 666.8], [12782.300000000003, 663.6999999999999], [12795.399999999994, 660.6999999999999], [12821.899999999994, 654.8], [12839.199999999997, 651.1999999999999], [12856.399999999994, 647.8], [12873.599999999991, 644.6999999999999], [12890.899999999994, 641.6999999999999], [12907.099999999991, 639.0], [12923.399999999994, 636.6], [12939.599999999991, 634.6999999999999], [12955.800000000003, 633.1], [12973.399999999994, 631.6999999999999], [12991.099999999991, 630.4], [13026.5, 628.3], [13050.399999999994, 627.1], [13064.399999999994, 626.6], [13078.5, 626.1999999999999], [13106.800000000003, 625.6999999999999], [13128.099999999991, 625.3], [13138.5, 625.1], [13148.800000000003, 625.0], [13155.699999999997, 625.0], [13162.699999999997, 625.1], [13170.0, 625.1], [13173.800000000003, 625.1999999999999], [13177.800000000003, 625.1999999999999], [13178.699999999997, 635.1], [13182.399999999994, 638.3], [13185.899999999994, 641.5], [13189.899999999994, 645.3], [13193.800000000003, 649.3], [13198.199999999997, 653.8], [13202.399999999994, 658.3], [13206.199999999997, 662.9], [13209.699999999997, 667.9], [13211.599999999991, 671.1999999999999], [13213.300000000003, 674.6999999999999], [13215.5, 679.5], [13216.599999999991, 682.6999999999999], [13217.5, 685.9999999999999], [13218.5, 690.1999999999999], [13219.699999999997, 695.1999999999999], [13220.599999999991, 699.9], [13221.199999999997, 704.6], [13221.5, 709.4999999999999], [13221.5, 710.9], [13221.599999999991, 717.4999999999999], [13221.399999999994, 721.4999999999999], [13221.099999999991, 725.4], [13220.599999999991, 730.6], [13219.699999999997, 735.6999999999999], [13218.699999999997, 740.3000000000001], [13217.300000000003, 744.8000000000001], [13216.099999999991, 747.9999999999999], [13214.800000000003, 751.1999999999999], [13211.800000000003, 757.3000000000001], [13209.599999999991, 761.1999999999999], [13207.199999999997, 764.9999999999999], [13203.899999999994, 769.3000000000001], [13200.300000000003, 773.4], [13195.199999999997, 778.4999999999999], [13189.699999999997, 783.1999999999999], [13184.599999999991, 787.1], [13179.199999999997, 790.6999999999999], [13173.699999999997, 794.1], [13168.0, 797.3000000000001], [13163.699999999997, 799.4999999999999], [13159.300000000003, 801.6], [13155.899999999994, 803.1], [13155.0, 803.4999999999999], [13146.599999999991, 806.9999999999999], [13140.399999999994, 809.4999999999999], [13134.099999999991, 811.8000000000001], [13126.300000000003, 814.3000000000001], [13118.399999999994, 816.6], [13105.199999999997, 820.6999999999999], [13092.0, 824.9999999999999], [13081.800000000003, 828.6], [13077.800000000003, 830.1999999999999], [13073.899999999994, 832.1], [13071.5, 833.4999999999999], [13069.199999999997, 834.9999999999999], [13066.899999999994, 837.1], [13064.800000000003, 839.3000000000001], [13062.800000000003, 841.9], [13061.0, 844.6], [13058.300000000003, 849.6], [13056.0, 854.6999999999999], [13054.0, 859.1999999999999], [13053.199999999997, 860.9], [13043.800000000003, 859.4], [13034.300000000003, 857.9], [13014.899999999994, 854.9999999999999], [12997.599999999991, 852.6999999999999], [12980.300000000003, 850.6999999999999], [12959.899999999994, 848.6], [12946.899999999994, 847.4], [12933.899999999994, 846.4], [12921.699999999997, 845.6], [12909.399999999994, 845.1], [12896.199999999997, 844.6999999999999], [12882.899999999994, 844.6], [12859.699999999997, 844.4999999999999], [12848.099999999991, 844.6999999999999], [12836.5, 844.9999999999999], [12829.800000000003, 845.1999999999999], [12812.0, 845.9], [12798.699999999997, 846.4], [12785.399999999994, 847.1999999999999], [12771.300000000003, 848.3000000000001], [12757.199999999997, 849.4999999999999], [12731.0, 851.6999999999999], [12728.800000000003, 851.8000000000001], [12703.099999999991, 854.1999999999999], [12689.300000000003, 855.6], [12675.699999999997, 857.3000000000001], [12674.399999999994, 857.4], [12665.800000000003, 858.6], [12655.899999999994, 859.9999999999999], [12645.599999999991, 861.6], [12640.300000000003, 862.4], [12634.800000000003, 863.3000000000001], [12596.399999999994, 875.1], [12595.699999999997, 871.9999999999999], [12595.0, 869.1], [12594.399999999994, 866.3000000000001], [12593.899999999994, 863.6999999999999], [12592.800000000003, 858.6999999999999], [12591.699999999997, 853.8000000000001], [12589.599999999991, 844.3000000000001], [12587.399999999994, 834.4], [12585.199999999997, 824.3000000000001], [12582.800000000003, 813.9], [12577.399999999994, 790.9999999999999], [12574.599999999991, 779.6], [12571.899999999994, 768.4], [12569.099999999991, 757.3000000000001], [12566.399999999994, 746.4999999999999], [12563.699999999997, 735.9], [12561.599999999991, 727.6999999999999], [12561.099999999991, 725.4999999999999], [12558.300000000003, 714.4], [12556.899999999994, 708.6999999999999], [12555.5, 702.9999999999999], [12554.0, 696.9999999999999], [12552.399999999994, 690.6999999999999], [12550.800000000003, 683.9999999999999], [12549.0, 676.9], [12552.5, 676.1999999999999], [12555.800000000003, 675.5], [12558.800000000003, 674.9], [12561.699999999997, 674.4], [12564.399999999994, 673.8], [12567.0, 673.3], [12571.699999999997, 672.3], [12576.099999999991, 671.5], [12580.199999999997, 670.6], [12584.199999999997, 669.8], [12588.300000000003, 668.9], [12595.099999999991, 667.4], [12602.300000000003, 665.8], [12609.800000000003, 664.1], [12617.599999999991, 662.1999999999999], [12625.699999999997, 660.4], [12627.699999999997, 659.9]]"
L0003,s000161,M0003,"[[10440.600000000006, 295.5], [10128.0, 279.0], [10129.300000000003, 254.0], [10441.900000000009, 270.5999999999999], [10440.600000000006, 295.5]]"
L0003,s000162,M0003,"[[9686.199999999997, 738.3000000000002], [9632.0, 745.8000000000002], [9661.300000000003, 605.1000000000004], [9714.0, 605.0], [9686.199999999997, 738.3000000000002]]"
