下料批次号,零件号,面料号,零件外轮廓线坐标
L0003,s000152,M0003,"[[49097.0, 12487.0], [49400.0, 12469.0], [49538.0, 12461.0], [49676.0, 12452.0], [49840.0, 12440.0], [50004.0, 12424.0], [50140.0, 12408.0], [50275.0, 12391.0], [50401.0, 12373.0], [50527.0, 12352.0], [50653.0, 12329.0], [50781.0, 12304.0], [50909.0, 12276.0], [51047.0, 12243.0], [51183.0, 12206.0], [51332.0, 12160.0], [51475.0, 12112.0], [51617.0, 12061.0], [51825.0, 11982.0], [52032.0, 11898.0], [52131.0, 11858.0], [52230.0, 11818.0], [52365.0, 11765.0], [52431.0, 11740.0], [52494.0, 11715.0], [52566.0, 11813.0], [52567.0, 11821.0], [52568.0, 11831.0], [52570.0, 11844.0], [52571.0, 11859.0], [52575.0, 11892.0], [52578.0, 11926.0], [52581.0, 11944.0], [52583.0, 11961.0], [52587.0, 11994.0], [52593.0, 12043.0], [52598.0, 12094.0], [52610.0, 12190.0], [52624.0, 12277.0], [52631.0, 12317.0], [52640.0, 12357.0], [52652.0, 12396.0], [52667.0, 12435.0], [52696.0, 12503.0], [52728.0, 12561.0], [52765.0, 12617.0], [52806.0, 12666.0], [52828.0, 12689.0], [52853.0, 12710.0], [52880.0, 12730.0], [52908.0, 12748.0], [52968.0, 12781.0], [53022.0, 12806.0], [53078.0, 12828.0], [53136.0, 12846.0], [53194.0, 12861.0], [53255.0, 12874.0], [53287.0, 12880.0], [53320.0, 12886.0], [53338.0, 12889.0], [53355.0, 12892.0], [53371.0, 12894.0], [53384.0, 12897.0], [53860.0, 12966.0], [54336.0, 13036.0], [54807.0, 13105.0], [55279.0, 13176.0], [55221.0, 13371.0], [55213.0, 13425.0], [55198.0, 13524.0], [55182.0, 13640.0], [55164.0, 13777.0], [55153.0, 13863.0], [55145.0, 13950.0], [55142.0, 14001.0], [55138.0, 14052.0], [55133.0, 14090.0], [55127.0, 14129.0], [55115.0, 14204.0], [55100.0, 14286.0], [55080.0, 14392.0], [55062.0, 14498.0], [55042.0, 14627.0], [55018.0, 14803.0], [55007.0, 14891.0], [55001.0, 14935.0], [54994.0, 14978.0], [54977.0, 15061.0], [54960.0, 15143.0], [54946.0, 15203.0], [54935.0, 15264.0], [54925.0, 15325.0], [54914.0, 15389.0], [54903.0, 15453.0], [54893.0, 15523.0], [54887.0, 15562.0], [54881.0, 15602.0], [54875.0, 15639.0], [54870.0, 15673.0], [54838.0, 15674.0], [54809.0, 15675.0], [54751.0, 15676.0], [54670.0, 15677.0], [54588.0, 15679.0], [54402.0, 15681.0], [54200.0, 15682.0], [53991.0, 15678.0], [53883.0, 15673.0], [53775.0, 15667.0], [53650.0, 15658.0], [53525.0, 15647.0], [53399.0, 15634.0], [53231.0, 15617.0], [53096.0, 15599.0], [52961.0, 15580.0], [52745.0, 15546.0], [52583.0, 15520.0], [52555.0, 15515.0], [52529.0, 15511.0], [52121.0, 15449.0], [51711.0, 15386.0], [51296.0, 15325.0], [51087.0, 15296.0], [50889.0, 15268.0], [50691.0, 15244.0], [50658.0, 15240.0], [50311.0, 15201.0], [50111.0, 15181.0], [49911.0, 15162.0], [49699.0, 15143.0], [49488.0, 15127.0], [49297.0, 15115.0], [49106.0, 15104.0], [48840.0, 15090.0], [48573.0, 15076.0], [48320.0, 15065.0], [48067.0, 15055.0], [47571.0, 15041.0], [47347.0, 15035.0], [47071.0, 15025.0], [46794.0, 15015.0], [46413.0, 15004.0], [46031.0, 14994.0], [45775.0, 14988.0], [45518.0, 14983.0], [45395.0, 14981.0], [45311.0, 14980.0], [45226.0, 14978.0], [45156.0, 14977.0], [45084.0, 14977.0], [44938.0, 14976.0], [44573.0, 14976.0], [44504.0, 14977.0], [44436.0, 14977.0], [44371.0, 14978.0], [44309.0, 14978.0], [44250.0, 14979.0], [44195.0, 14979.0], [44143.0, 14980.0], [44157.0, 12604.0], [44206.0, 12606.0], [44259.0, 12607.0], [44314.0, 12608.0], [44372.0, 12609.0], [44433.0, 12611.0], [44495.0, 12612.0], [44625.0, 12614.0], [44759.0, 12615.0], [44895.0, 12616.0], [45029.0, 12616.0], [45161.0, 12615.0], [45285.0, 12613.0], [45408.0, 12611.0], [45533.0, 12610.0], [45710.0, 12606.0], [45886.0, 12601.0], [46045.0, 12598.0], [46204.0, 12596.0], [46515.0, 12589.0], [46773.0, 12582.0], [47077.0, 12573.0], [47355.0, 12563.0], [47634.0, 12552.0], [48253.0, 12527.0], [48699.0, 12509.0], [49097.0, 12487.0]]"
L0003,s000153,M0003,"[[53112.0, 3476.0], [53128.0, 3471.0], [53142.0, 3465.0], [53170.0, 3455.0], [53213.0, 3440.0], [53257.0, 3424.0], [53343.0, 3393.0], [53378.0, 3381.0], [53415.0, 3369.0], [55350.0, 3368.0], [55355.0, 3422.0], [55360.0, 3476.0], [55368.0, 3565.0], [55376.0, 3638.0], [55384.0, 3712.0], [55390.0, 3760.0], [55395.0, 3806.0], [55398.0, 3833.0], [55400.0, 3848.0], [55402.0, 3864.0], [53007.0, 3869.0], [52924.0, 3770.0], [52959.0, 3736.0], [52976.0, 3717.0], [52992.0, 3696.0], [53013.0, 3665.0], [53032.0, 3633.0], [53047.0, 3609.0], [53062.0, 3584.0], [53074.0, 3559.0], [53086.0, 3534.0], [53096.0, 3511.0], [53100.0, 3501.0], [53104.0, 3493.0], [53112.0, 3476.0]]"
L0003,s000154,M0003,"[[84088.0, 0.0], [84088.0, 400.0], [82088.0, 400.0], [82088.0, 0.0], [84088.0, 0.0]]"
L0003,s000155,M0003,"[[90361.0, 16000.0], [87361.0, 16000.0], [87361.0, 15600.0], [90361.0, 15600.0], [90361.0, 16000.0]]"
L0003,s000156,M0003,"[[93412.0, 15588.0], [93412.0, 15988.0], [90412.0, 15988.0], [90412.0, 15588.0], [93412.0, 15588.0]]"
L0003,s000157,M0003,"[[144292.0, 10881.0], [144294.0, 10855.0], [144297.0, 10808.0], [144302.0, 10764.0], [144308.0, 10723.0], [144314.0, 10686.0], [144318.0, 10667.0], [144323.0, 10647.0], [144326.0, 10635.0], [144330.0, 10621.0], [144333.0, 10606.0], [144338.0, 10588.0], [144515.0, 10633.0], [144679.0, 10674.0], [144695.0, 10678.0], [145055.0, 10771.0], [145391.0, 10858.0], [145727.0, 10944.0], [145950.0, 11000.0], [146173.0, 11054.0], [146297.0, 11082.0], [146422.0, 11109.0], [146519.0, 11128.0], [146616.0, 11146.0], [146732.0, 11168.0], [146887.0, 11196.0], [147042.0, 11223.0], [147231.0, 11254.0], [147420.0, 11282.0], [147615.0, 11306.0], [147811.0, 11326.0], [147992.0, 11342.0], [148172.0, 11356.0], [148387.0, 11371.0], [148602.0, 11385.0], [148818.0, 11398.0], [149033.0, 11409.0], [149240.0, 11415.0], [149446.0, 11418.0], [149776.0, 11421.0], [149941.0, 11422.0], [150105.0, 11421.0], [150239.0, 11419.0], [150402.0, 11416.0], [150485.0, 11415.0], [150568.0, 11414.0], [150727.0, 11411.0], [150820.0, 11409.0], [150887.0, 11407.0], [150965.0, 11405.0], [151041.0, 11404.0], [151114.0, 11401.0], [151185.0, 11399.0], [151244.0, 11397.0], [151275.0, 11396.0], [151306.0, 11395.0], [151339.0, 11394.0], [151375.0, 11393.0], [151414.0, 11391.0], [151456.0, 11390.0], [151208.0, 12232.0], [151157.0, 12648.0], [150147.0, 12648.0], [150020.0, 12649.0], [149894.0, 12649.0], [149646.0, 12648.0], [149378.0, 12643.0], [149244.0, 12638.0], [149109.0, 12631.0], [148930.0, 12620.0], [148751.0, 12606.0], [148644.0, 12596.0], [148536.0, 12585.0], [148398.0, 12568.0], [148258.0, 12547.0], [148129.0, 12524.0], [147999.0, 12500.0], [147936.0, 12488.0], [147875.0, 12476.0], [147816.0, 12464.0], [147761.0, 12453.0], [147766.0, 12412.0], [147654.0, 12396.0], [147539.0, 12380.0], [147309.0, 12348.0], [147101.0, 12317.0], [146998.0, 12301.0], [146895.0, 12282.0], [146806.0, 12265.0], [146718.0, 12248.0], [146531.0, 12211.0], [146395.0, 12183.0], [146262.0, 12153.0], [146129.0, 12120.0], [145997.0, 12083.0], [145865.0, 12043.0], [145735.0, 11999.0], [145623.0, 11958.0], [145511.0, 11917.0], [145288.0, 11833.0], [145192.0, 11796.0], [145097.0, 11758.0], [145003.0, 11719.0], [144910.0, 11677.0], [144818.0, 11632.0], [144729.0, 11584.0], [144641.0, 11532.0], [144557.0, 11476.0], [144518.0, 11448.0], [144480.0, 11417.0], [144453.0, 11393.0], [144427.0, 11366.0], [144404.0, 11339.0], [144383.0, 11310.0], [144365.0, 11281.0], [144350.0, 11251.0], [144336.0, 11220.0], [144325.0, 11189.0], [144316.0, 11156.0], [144308.0, 11122.0], [144302.0, 11087.0], [144297.0, 11052.0], [144293.0, 11003.0], [144292.0, 10953.0], [144292.0, 10881.0]]"
L0003,s000158,M0003,"[[72256.0, 5038.0], [72256.0, 5938.0], [70306.0, 5938.0], [70306.0, 5038.0], [72256.0, 5038.0]]"
L0003,s000159,M0003,"[[36890.0, 0.0], [42721.0, 0.0], [42721.0, 650.0], [36890.0, 650.0], [36890.0, 0.0]]"
L0003,s000160,M0003,"[[116452.0, 10409.0], [116514.0, 10394.0], [116681.0, 10354.0], [116849.0, 10314.0], [116931.0, 10293.0], [117012.0, 10274.0], [117091.0, 10254.0], [117167.0, 10236.0], [117239.0, 10218.0], [117308.0, 10201.0], [117427.0, 10583.0], [117541.0, 10556.0], [117651.0, 10529.0], [117760.0, 10504.0], [117822.0, 10489.0], [117868.0, 10478.0], [117998.0, 10447.0], [118129.0, 10417.0], [118394.0, 10358.0], [118567.0, 10322.0], [118739.0, 10288.0], [118911.0, 10257.0], [119084.0, 10227.0], [119246.0, 10200.0], [119409.0, 10176.0], [119571.0, 10157.0], [119733.0, 10141.0], [119909.0, 10127.0], [120086.0, 10114.0], [120440.0, 10093.0], [120679.0, 10081.0], [120819.0, 10076.0], [120960.0, 10072.0], [121243.0, 10067.0], [121456.0, 10063.0], [121560.0, 10061.0], [121663.0, 10060.0], [121732.0, 10060.0], [121802.0, 10061.0], [121875.0, 10061.0], [121913.0, 10062.0], [121953.0, 10062.0], [121962.0, 10161.0], [121999.0, 10193.0], [122034.0, 10225.0], [122074.0, 10263.0], [122113.0, 10303.0], [122157.0, 10348.0], [122199.0, 10393.0], [122237.0, 10439.0], [122272.0, 10489.0], [122291.0, 10522.0], [122308.0, 10557.0], [122330.0, 10605.0], [122341.0, 10637.0], [122350.0, 10670.0], [122360.0, 10712.0], [122372.0, 10762.0], [122381.0, 10809.0], [122387.0, 10856.0], [122390.0, 10905.0], [122390.0, 10919.0], [122391.0, 10985.0], [122389.0, 11025.0], [122386.0, 11064.0], [122381.0, 11116.0], [122372.0, 11167.0], [122362.0, 11213.0], [122348.0, 11258.0], [122336.0, 11290.0], [122323.0, 11322.0], [122293.0, 11383.0], [122271.0, 11422.0], [122247.0, 11460.0], [122214.0, 11503.0], [122178.0, 11544.0], [122127.0, 11595.0], [122072.0, 11642.0], [122021.0, 11681.0], [121967.0, 11717.0], [121912.0, 11751.0], [121855.0, 11783.0], [121812.0, 11805.0], [121768.0, 11826.0], [121734.0, 11841.0], [121725.0, 11845.0], [121641.0, 11880.0], [121579.0, 11905.0], [121516.0, 11928.0], [121438.0, 11953.0], [121359.0, 11976.0], [121227.0, 12017.0], [121095.0, 12060.0], [120993.0, 12096.0], [120953.0, 12112.0], [120914.0, 12131.0], [120890.0, 12145.0], [120867.0, 12160.0], [120844.0, 12181.0], [120823.0, 12203.0], [120803.0, 12229.0], [120785.0, 12256.0], [120758.0, 12306.0], [120735.0, 12357.0], [120715.0, 12402.0], [120707.0, 12419.0], [120613.0, 12404.0], [120518.0, 12389.0], [120324.0, 12360.0], [120151.0, 12337.0], [119978.0, 12317.0], [119774.0, 12296.0], [119644.0, 12284.0], [119514.0, 12274.0], [119392.0, 12266.0], [119269.0, 12261.0], [119137.0, 12257.0], [119004.0, 12256.0], [118772.0, 12255.0], [118656.0, 12257.0], [118540.0, 12260.0], [118473.0, 12262.0], [118295.0, 12269.0], [118162.0, 12274.0], [118029.0, 12282.0], [117888.0, 12293.0], [117747.0, 12305.0], [117485.0, 12327.0], [117463.0, 12328.0], [117206.0, 12352.0], [117068.0, 12366.0], [116932.0, 12383.0], [116919.0, 12384.0], [116833.0, 12396.0], [116734.0, 12410.0], [116631.0, 12426.0], [116578.0, 12434.0], [116523.0, 12443.0], [116139.0, 12561.0], [116132.0, 12530.0], [116125.0, 12501.0], [116119.0, 12473.0], [116114.0, 12447.0], [116103.0, 12397.0], [116092.0, 12348.0], [116071.0, 12253.0], [116049.0, 12154.0], [116027.0, 12053.0], [116003.0, 11949.0], [115949.0, 11720.0], [115921.0, 11606.0], [115894.0, 11494.0], [115866.0, 11383.0], [115839.0, 11275.0], [115812.0, 11169.0], [115791.0, 11087.0], [115786.0, 11065.0], [115758.0, 10954.0], [115744.0, 10897.0], [115730.0, 10840.0], [115715.0, 10780.0], [115699.0, 10717.0], [115683.0, 10650.0], [115665.0, 10579.0], [115700.0, 10572.0], [115733.0, 10565.0], [115763.0, 10559.0], [115792.0, 10554.0], [115819.0, 10548.0], [115845.0, 10543.0], [115892.0, 10533.0], [115936.0, 10525.0], [115977.0, 10516.0], [116017.0, 10508.0], [116058.0, 10499.0], [116126.0, 10484.0], [116198.0, 10468.0], [116273.0, 10451.0], [116351.0, 10432.0], [116432.0, 10414.0], [116452.0, 10409.0]]"
L0003,s000161,M0003,"[[50384.0, 11715.0], [47258.0, 11550.0], [47271.0, 11300.0], [50397.0, 11466.0], [50384.0, 11715.0]]"
L0003,s000162,M0003,"[[72648.0, 4138.0], [72106.0, 4213.0], [72399.0, 2806.0], [72926.0, 2805.0], [72648.0, 4138.0]]"
L0003,s000163,M0003,"[[107673.0, 157.0], [107864.0, 163.0], [108060.0, 171.0], [108261.0, 181.0], [108463.0, 193.0], [108673.0, 207.0], [108883.0, 224.0], [109079.0, 240.0], [109272.0, 258.0], [109350.0, 266.0], [109429.0, 275.0], [109509.0, 284.0], [109592.0, 293.0], [109650.0, 273.0], [109715.0, 287.0], [109777.0, 300.0], [109899.0, 325.0], [109977.0, 342.0], [110057.0, 358.0], [110218.0, 387.0], [110279.0, 397.0], [110340.0, 404.0], [110388.0, 409.0], [110436.0, 412.0], [110533.0, 416.0], [110637.0, 418.0], [110731.0, 416.0], [110741.0, 416.0], [110804.0, 412.0], [110866.0, 407.0], [110990.0, 393.0], [111134.0, 375.0], [111277.0, 353.0], [111423.0, 328.0], [111569.0, 301.0], [111722.0, 271.0], [111797.0, 257.0], [111870.0, 243.0], [111918.0, 234.0], [111966.0, 225.0], [112016.0, 217.0], [112070.0, 207.0], [112083.0, 249.0], [112097.0, 292.0], [112112.0, 328.0], [112130.0, 362.0], [112147.0, 392.0], [112167.0, 419.0], [112191.0, 447.0], [112217.0, 474.0], [112231.0, 487.0], [112245.0, 498.0], [112270.0, 513.0], [112296.0, 525.0], [112318.0, 534.0], [112341.0, 541.0], [112364.0, 546.0], [112388.0, 551.0], [112442.0, 558.0], [112496.0, 562.0], [112566.0, 562.0], [112636.0, 559.0], [112698.0, 552.0], [112759.0, 542.0], [112838.0, 526.0], [112916.0, 506.0], [112999.0, 481.0], [113080.0, 452.0], [113171.0, 418.0], [113260.0, 382.0], [113383.0, 327.0], [113503.0, 271.0], [113575.0, 237.0], [113648.0, 200.0], [113691.0, 179.0], [113735.0, 156.0], [113779.0, 133.0], [113821.0, 111.0], [113862.0, 89.0], [113900.0, 69.0], [113933.0, 50.0], [113962.0, 34.0], [113972.0, 28.0], [113983.0, 22.0], [113990.0, 18.0], [113998.0, 13.0], [114008.0, 7.0], [114020.0, 0.0], [114036.0, 32.0], [114052.0, 62.0], [114081.0, 120.0], [114101.0, 162.0], [114121.0, 205.0], [114160.0, 294.0], [114167.0, 311.0], [114206.0, 404.0], [114250.0, 513.0], [114329.0, 711.0], [114414.0, 934.0], [114452.0, 1031.0], [114485.0, 1113.0], [114490.0, 1128.0], [114517.0, 1193.0], [114544.0, 1258.0], [114571.0, 1321.0], [114597.0, 1382.0], [114565.0, 1389.0], [114536.0, 1395.0], [114510.0, 1400.0], [114485.0, 1405.0], [114432.0, 1416.0], [114377.0, 1428.0], [114320.0, 1440.0], [114264.0, 1454.0], [114240.0, 1460.0], [114216.0, 1468.0], [114194.0, 1479.0], [114174.0, 1492.0], [114154.0, 1509.0], [114137.0, 1529.0], [114128.0, 1542.0], [114121.0, 1557.0], [114110.0, 1587.0], [114105.0, 1605.0], [114101.0, 1619.0], [114095.0, 1653.0], [114076.0, 1760.0], [114067.0, 1813.0], [114058.0, 1866.0], [114050.0, 1917.0], [114043.0, 1965.0], [114035.0, 2010.0], [114029.0, 2051.0], [114006.0, 2468.0], [113936.0, 2477.0], [113862.0, 2487.0], [113784.0, 2496.0], [113704.0, 2506.0], [113622.0, 2517.0], [113537.0, 2527.0], [113450.0, 2538.0], [113362.0, 2548.0], [113182.0, 2570.0], [113000.0, 2591.0], [112818.0, 2612.0], [112640.0, 2632.0], [112508.0, 2646.0], [112378.0, 2659.0], [112121.0, 2683.0], [111934.0, 2697.0], [111738.0, 2709.0], [111559.0, 2715.0], [111378.0, 2718.0], [111159.0, 2716.0], [111050.0, 2714.0], [110942.0, 2709.0], [110854.0, 2704.0], [110765.0, 2698.0], [110675.0, 2691.0], [110581.0, 2684.0], [110579.0, 2641.0], [110303.0, 2638.0], [110027.0, 2632.0], [109888.0, 2627.0], [109748.0, 2620.0], [109609.0, 2612.0], [109470.0, 2602.0], [109330.0, 2590.0], [109190.0, 2577.0], [109034.0, 2563.0], [108956.0, 2554.0], [108879.0, 2545.0], [108795.0, 2532.0], [108712.0, 2518.0], [108547.0, 2487.0], [108362.0, 2450.0], [108269.0, 2430.0], [108178.0, 2408.0], [108099.0, 2388.0], [108020.0, 2366.0], [107863.0, 2320.0], [107754.0, 2286.0], [107646.0, 2249.0], [107558.0, 2215.0], [107469.0, 2180.0], [107429.0, 2163.0], [107389.0, 2145.0], [107349.0, 2125.0], [107311.0, 2104.0], [107262.0, 2071.0], [107214.0, 2036.0], [107184.0, 2013.0], [107155.0, 1988.0], [107139.0, 1970.0], [107124.0, 1950.0], [107098.0, 1908.0], [107075.0, 1865.0], [107056.0, 1821.0], [107046.0, 1792.0], [107036.0, 1761.0], [107020.0, 1699.0], [107009.0, 1652.0], [107001.0, 1607.0], [106999.0, 1585.0], [106999.0, 1573.0], [106998.0, 1559.0], [106717.0, 1551.0], [106869.0, 130.0], [106976.0, 134.0], [107085.0, 137.0], [107307.0, 145.0], [107464.0, 150.0], [107668.0, 157.0], [107673.0, 157.0]]"
L0003,s000164,M0003,"[[20034.0, 0.0], [20034.0, 680.0], [18022.0, 680.0], [18022.0, 0.0], [20034.0, 0.0]]"
L0003,s000165,M0003,"[[120055.0, 2016.0], [120055.0, 2616.0], [118725.0, 2616.0], [118725.0, 2016.0], [120055.0, 2016.0]]"
L0003,s000166,M0003,"[[126146.0, 10465.0], [126147.0, 10477.0], [126149.0, 10488.0], [126151.0, 10508.0], [126153.0, 10525.0], [126155.0, 10541.0], [126158.0, 10563.0], [126161.0, 10586.0], [126163.0, 10610.0], [126166.0, 10635.0], [126173.0, 10686.0], [126180.0, 10736.0], [126189.0, 10793.0], [126198.0, 10849.0], [126214.0, 10954.0], [126230.0, 11058.0], [126239.0, 11112.0], [126248.0, 11167.0], [126257.0, 11223.0], [126265.0, 11279.0], [126268.0, 11306.0], [126272.0, 11332.0], [126275.0, 11357.0], [126278.0, 11381.0], [126278.0, 11881.0], [126266.0, 11883.0], [126244.0, 11887.0], [126234.0, 11888.0], [126216.0, 11891.0], [126199.0, 11894.0], [126178.0, 11898.0], [126156.0, 11902.0], [126110.0, 11910.0], [126062.0, 11918.0], [126015.0, 11927.0], [125980.0, 11934.0], [125945.0, 11940.0], [125877.0, 11953.0], [125830.0, 11961.0], [125784.0, 11968.0], [125730.0, 11975.0], [125677.0, 11982.0], [125570.0, 11994.0], [125459.0, 12007.0], [125403.0, 12012.0], [125346.0, 12017.0], [125271.0, 12022.0], [125195.0, 12026.0], [125146.0, 12029.0], [125057.0, 12034.0], [124952.0, 12039.0], [124848.0, 12044.0], [124640.0, 12050.0], [124538.0, 12051.0], [124038.0, 12051.0], [123979.0, 12050.0], [123919.0, 12048.0], [123860.0, 12046.0], [123801.0, 12042.0], [123730.0, 12036.0], [123660.0, 12031.0], [123578.0, 12023.0], [123498.0, 12015.0], [123466.0, 11977.0], [123448.0, 11958.0], [123431.0, 11938.0], [123384.0, 11891.0], [123361.0, 11871.0], [123338.0, 11852.0], [123303.0, 11826.0], [123266.0, 11803.0], [123222.0, 11777.0], [123177.0, 11754.0], [123129.0, 11730.0], [123111.0, 11722.0], [123111.0, 11222.0], [123196.0, 11098.0], [125646.0, 10465.0], [126146.0, 10465.0]]"
L0003,s000167,M0003,"[[158255.0, 5694.0], [158401.0, 7409.0], [158185.0, 7454.0], [158143.0, 7463.0], [158113.0, 7470.0], [158080.0, 7476.0], [158011.0, 7491.0], [157929.0, 7509.0], [157848.0, 7526.0], [157790.0, 7539.0], [157734.0, 7550.0], [157697.0, 7557.0], [157686.0, 7559.0], [157674.0, 7561.0], [157648.0, 7564.0], [157608.0, 7567.0], [157576.0, 7568.0], [157541.0, 7566.0], [157504.0, 7560.0], [157481.0, 7556.0], [157458.0, 7549.0], [157427.0, 7539.0], [157399.0, 7528.0], [157380.0, 7519.0], [157363.0, 7510.0], [157349.0, 7502.0], [157336.0, 7496.0], [157292.0, 7471.0], [157260.0, 7431.0], [157251.0, 7419.0], [157243.0, 7409.0], [157234.0, 7396.0], [157224.0, 7382.0], [157214.0, 7367.0], [157204.0, 7350.0], [157194.0, 7332.0], [157176.0, 7293.0], [157170.0, 7275.0], [157164.0, 7258.0], [157160.0, 7244.0], [157158.0, 7232.0], [157155.0, 7223.0], [157154.0, 7215.0], [157152.0, 7207.0], [157149.0, 7198.0], [157146.0, 7187.0], [157143.0, 7174.0], [157139.0, 7152.0], [157135.0, 7131.0], [157131.0, 7108.0], [157123.0, 7054.0], [157120.0, 7027.0], [157109.0, 6936.0], [157106.0, 6900.0], [157094.0, 6764.0], [157086.0, 6671.0], [157075.0, 6553.0], [157063.0, 6432.0], [157054.0, 6318.0], [157045.0, 6208.0], [157036.0, 6097.0], [157025.0, 5960.0], [157021.0, 5913.0], [157017.0, 5860.0], [157014.0, 5805.0], [157012.0, 5777.0], [157011.0, 5707.0], [157011.0, 5637.0], [157012.0, 5622.0], [157013.0, 5605.0], [157015.0, 5580.0], [157019.0, 5556.0], [157022.0, 5540.0], [157025.0, 5525.0], [157031.0, 5497.0], [157036.0, 5482.0], [157042.0, 5464.0], [157049.0, 5446.0], [157057.0, 5426.0], [157067.0, 5407.0], [157079.0, 5388.0], [157099.0, 5360.0], [157110.0, 5348.0], [157119.0, 5338.0], [157128.0, 5329.0], [157135.0, 5322.0], [157146.0, 5311.0], [157157.0, 5300.0], [157164.0, 5293.0], [157173.0, 5285.0], [157184.0, 5276.0], [157199.0, 5264.0], [157212.0, 5254.0], [157226.0, 5245.0], [157247.0, 5233.0], [157267.0, 5223.0], [157286.0, 5215.0], [157302.0, 5210.0], [157318.0, 5205.0], [157331.0, 5201.0], [157342.0, 5199.0], [157352.0, 5196.0], [157365.0, 5193.0], [157379.0, 5190.0], [157398.0, 5186.0], [157420.0, 5182.0], [157455.0, 5178.0], [157471.0, 5178.0], [157485.0, 5177.0], [157499.0, 5178.0], [157537.0, 5178.0], [157563.0, 5177.0], [157712.0, 5177.0], [157774.0, 5178.0], [157981.0, 5178.0], [158211.0, 5177.0], [158255.0, 5694.0]]"
L0003,s000168,M0003,"[[156147.0, 7677.0], [156147.0, 9748.0], [154527.0, 9748.0], [154527.0, 7677.0], [156147.0, 7677.0]]"
L0003,s000169,M0003,"[[98534.0, 7765.0], [98534.0, 9585.0], [97732.0, 9585.0], [97732.0, 7765.0], [98534.0, 7765.0]]"
L0003,s000170,M0003,"[[102742.0, 15398.0], [102749.0, 13444.0], [102794.0, 13445.0], [102842.0, 13445.0], [102893.0, 13446.0], [102946.0, 13447.0], [103056.0, 13449.0], [103111.0, 13451.0], [103166.0, 13452.0], [103254.0, 13454.0], [103340.0, 13458.0], [103525.0, 13468.0], [103548.0, 13470.0], [103712.0, 13483.0], [103900.0, 13501.0], [104087.0, 13520.0], [104502.0, 13565.0], [104963.0, 13615.0], [105322.0, 13654.0], [105491.0, 13673.0], [105576.0, 13682.0], [105660.0, 13689.0], [105779.0, 13697.0], [105897.0, 13703.0], [105994.0, 13708.0], [106091.0, 13711.0], [106144.0, 13710.0], [106196.0, 13707.0], [106301.0, 13700.0], [106471.0, 13682.0], [106586.0, 13666.0], [106641.0, 13659.0], [106809.0, 13633.0], [106977.0, 13604.0], [107172.0, 13569.0], [107316.0, 13540.0], [107458.0, 13511.0], [107600.0, 13484.0], [107671.0, 13471.0], [107744.0, 13457.0], [107843.0, 13440.0], [107941.0, 13423.0], [107989.0, 13415.0], [108036.0, 13407.0], [108081.0, 13399.0], [108124.0, 13392.0], [108159.0, 13385.0], [108196.0, 13378.0], [108216.0, 13374.0], [108237.0, 13370.0], [108260.0, 13365.0], [108286.0, 13360.0], [108312.0, 13477.0], [108336.0, 13478.0], [108358.0, 13479.0], [108378.0, 13479.0], [108397.0, 13480.0], [108433.0, 13481.0], [108624.0, 13481.0], [108706.0, 13479.0], [108789.0, 13478.0], [108900.0, 13474.0], [108987.0, 13470.0], [109009.0, 13470.0], [109184.0, 13459.0], [109308.0, 13449.0], [109433.0, 13437.0], [109511.0, 13427.0], [109589.0, 13415.0], [109665.0, 13403.0], [109702.0, 13397.0], [109737.0, 13391.0], [109770.0, 13386.0], [109805.0, 13381.0], [109842.0, 13375.0], [109863.0, 13371.0], [109885.0, 13368.0], [109895.0, 13400.0], [109904.0, 13431.0], [109923.0, 13488.0], [109952.0, 13574.0], [109983.0, 13662.0], [109990.0, 13681.0], [110017.0, 13753.0], [110052.0, 13843.0], [110093.0, 13950.0], [110135.0, 14056.0], [110190.0, 14188.0], [110248.0, 14320.0], [110301.0, 14434.0], [110341.0, 14520.0], [110354.0, 14548.0], [110380.0, 14604.0], [110403.0, 14653.0], [110406.0, 14658.0], [110431.0, 14710.0], [110454.0, 14759.0], [110428.0, 14784.0], [110403.0, 14810.0], [110382.0, 14837.0], [110362.0, 14866.0], [110341.0, 14899.0], [110322.0, 14934.0], [110303.0, 14974.0], [110288.0, 15015.0], [110279.0, 15048.0], [110271.0, 15081.0], [110258.0, 15148.0], [110246.0, 15233.0], [110237.0, 15318.0], [110232.0, 15406.0], [110229.0, 15495.0], [110228.0, 15548.0], [110227.0, 15597.0], [110226.0, 15648.0], [110226.0, 15698.0], [110196.0, 15700.0], [110166.0, 15702.0], [110102.0, 15706.0], [110035.0, 15710.0], [109969.0, 15714.0], [109887.0, 15718.0], [109806.0, 15721.0], [109730.0, 15725.0], [109653.0, 15728.0], [109520.0, 15729.0], [109387.0, 15728.0], [109060.0, 15728.0], [108873.0, 15724.0], [108685.0, 15716.0], [108523.0, 15707.0], [108361.0, 15697.0], [107959.0, 15672.0], [107669.0, 15653.0], [107300.0, 15628.0], [106902.0, 15599.0], [106576.0, 15575.0], [106341.0, 15561.0], [106107.0, 15553.0], [105957.0, 15551.0], [105805.0, 15550.0], [105692.0, 15549.0], [105366.0, 15549.0], [105292.0, 15965.0], [102740.0, 15965.0], [102742.0, 15398.0]]"
