下料批次号,零件号,面料号,零件外轮廓线坐标
L0003,s000142,M0003,"[[68754.0, 15960.0], [65754.0, 15960.0], [65754.0, 15560.0], [68754.0, 15560.0], [68754.0, 15960.0]]"
L0003,s000143,M0003,"[[27737.0, 4821.0], [27737.0, 5221.0], [25737.0, 5221.0], [25737.0, 4821.0], [27737.0, 4821.0]]"
L0003,s000144,M0003,"[[137448.0, 8267.0], [137450.0, 8298.0], [137457.0, 8359.0], [137468.0, 8420.0], [137483.0, 8482.0], [137499.0, 8542.0], [137509.0, 8583.0], [137515.0, 8604.0], [137520.0, 8627.0], [137510.0, 8711.0], [137371.0, 8728.0], [137233.0, 8743.0], [137093.0, 8757.0], [136954.0, 8770.0], [136715.0, 8794.0], [136523.0, 8812.0], [136330.0, 8830.0], [136118.0, 8849.0], [135969.0, 8863.0], [135710.0, 8885.0], [135454.0, 8908.0], [135198.0, 8930.0], [135042.0, 8943.0], [134885.0, 8954.0], [134641.0, 8970.0], [134484.0, 8981.0], [134326.0, 8990.0], [134129.0, 8998.0], [133931.0, 9004.0], [133777.0, 9011.0], [133624.0, 9017.0], [133424.0, 9020.0], [133226.0, 9021.0], [132900.0, 9021.0], [132748.0, 9022.0], [132319.0, 9022.0], [132277.0, 9021.0], [132195.0, 9021.0], [132152.0, 9020.0], [132059.0, 9020.0], [132033.0, 9019.0], [131976.0, 9019.0], [131946.0, 9018.0], [131945.0, 8952.0], [131945.0, 8884.0], [131944.0, 8814.0], [131944.0, 8743.0], [131946.0, 8599.0], [131949.0, 8455.0], [131954.0, 8352.0], [131960.0, 8251.0], [131967.0, 8149.0], [131974.0, 8047.0], [131983.0, 7939.0], [131992.0, 7831.0], [132012.0, 7614.0], [132022.0, 7508.0], [132033.0, 7403.0], [132036.0, 7379.0], [132044.0, 7301.0], [132056.0, 7202.0], [132067.0, 7107.0], [132073.0, 7058.0], [132080.0, 7008.0], [132087.0, 6956.0], [132094.0, 6901.0], [132102.0, 6843.0], [132110.0, 6779.0], [132494.0, 6752.0], [132521.0, 6756.0], [132544.0, 6759.0], [132566.0, 6762.0], [132585.0, 6765.0], [132602.0, 6767.0], [132618.0, 6769.0], [132631.0, 6771.0], [132644.0, 6773.0], [132664.0, 6776.0], [132682.0, 6778.0], [132697.0, 6780.0], [132711.0, 6782.0], [132744.0, 6787.0], [132780.0, 6792.0], [132819.0, 6798.0], [132861.0, 6804.0], [132890.0, 6808.0], [132906.0, 6811.0], [132954.0, 6818.0], [133004.0, 6825.0], [133056.0, 6833.0], [133111.0, 6841.0], [133167.0, 6849.0], [133225.0, 6858.0], [133285.0, 6867.0], [133410.0, 6886.0], [133538.0, 6906.0], [133671.0, 6926.0], [133805.0, 6947.0], [134075.0, 6991.0], [134207.0, 7013.0], [134337.0, 7034.0], [134462.0, 7056.0], [134523.0, 7066.0], [134582.0, 7077.0], [134612.0, 7082.0], [134642.0, 7086.0], [134688.0, 7090.0], [134711.0, 7091.0], [134732.0, 7091.0], [134789.0, 7382.0], [134840.0, 7385.0], [134892.0, 7387.0], [134999.0, 7392.0], [135109.0, 7397.0], [135220.0, 7402.0], [135379.0, 7407.0], [135536.0, 7408.0], [135627.0, 7407.0], [135717.0, 7405.0], [135822.0, 7402.0], [135901.0, 7399.0], [135980.0, 7394.0], [136043.0, 7388.0], [136105.0, 7380.0], [136211.0, 7364.0], [136230.0, 7361.0], [136355.0, 7338.0], [136479.0, 7316.0], [136638.0, 7289.0], [136797.0, 7262.0], [136963.0, 7232.0], [137130.0, 7201.0], [137318.0, 7170.0], [137517.0, 7141.0], [137617.0, 7128.0], [137715.0, 7117.0], [137881.0, 7101.0], [137965.0, 7093.0], [138052.0, 7086.0], [138068.0, 7214.0], [138010.0, 7247.0], [137952.0, 7281.0], [137900.0, 7313.0], [137851.0, 7347.0], [137802.0, 7385.0], [137756.0, 7425.0], [137701.0, 7479.0], [137675.0, 7508.0], [137651.0, 7538.0], [137624.0, 7575.0], [137599.0, 7614.0], [137576.0, 7653.0], [137555.0, 7694.0], [137528.0, 7751.0], [137504.0, 7809.0], [137481.0, 7877.0], [137463.0, 7946.0], [137451.0, 8006.0], [137444.0, 8066.0], [137442.0, 8115.0], [137443.0, 8164.0], [137445.0, 8231.0], [137448.0, 8267.0]]"
L0003,s000145,M0003,"[[71805.0, 15575.0], [71805.0, 15975.0], [68805.0, 15975.0], [68805.0, 15575.0], [71805.0, 15575.0]]"
L0003,s000146,M0003,"[[156815.0, 0.0], [156815.0, 2071.0], [155195.0, 2071.0], [155195.0, 0.0], [156815.0, 0.0]]"
L0003,s000147,M0003,"[[166191.0, 7256.0], [166029.0, 8981.0], [165840.0, 9013.0], [165806.0, 9019.0], [165780.0, 9024.0], [165753.0, 9028.0], [165696.0, 9038.0], [165627.0, 9049.0], [165559.0, 9059.0], [165542.0, 9062.0], [165502.0, 9067.0], [165461.0, 9072.0], [165418.0, 9077.0], [165390.0, 9079.0], [165360.0, 9081.0], [165324.0, 9082.0], [165296.0, 9082.0], [165266.0, 9080.0], [165223.0, 9075.0], [165176.0, 9066.0], [165147.0, 9058.0], [165118.0, 9049.0], [165073.0, 9029.0], [165034.0, 9009.0], [164995.0, 8983.0], [164969.0, 8962.0], [164943.0, 8938.0], [164908.0, 8897.0], [164878.0, 8853.0], [164853.0, 8806.0], [164835.0, 8758.0], [164825.0, 8725.0], [164819.0, 8693.0], [164814.0, 8659.0], [164811.0, 8628.0], [164810.0, 8586.0], [164810.0, 8549.0], [164812.0, 8515.0], [164817.0, 8454.0], [164823.0, 8396.0], [164827.0, 8361.0], [164843.0, 8176.0], [164853.0, 8058.0], [164871.0, 7859.0], [164886.0, 7704.0], [164903.0, 7522.0], [164914.0, 7397.0], [164927.0, 7270.0], [164928.0, 7254.0], [164937.0, 7180.0], [164942.0, 7141.0], [164948.0, 7100.0], [164952.0, 7078.0], [164955.0, 7062.0], [164959.0, 7045.0], [164969.0, 7008.0], [164980.0, 6974.0], [164995.0, 6939.0], [165011.0, 6908.0], [165030.0, 6878.0], [165054.0, 6845.0], [165082.0, 6814.0], [165119.0, 6780.0], [165160.0, 6750.0], [165179.0, 6739.0], [165197.0, 6730.0], [165222.0, 6718.0], [165245.0, 6708.0], [165263.0, 6701.0], [165283.0, 6694.0], [165317.0, 6683.0], [165357.0, 6674.0], [165395.0, 6668.0], [165431.0, 6664.0], [165469.0, 6663.0], [165503.0, 6662.0], [165534.0, 6663.0], [165564.0, 6664.0], [165667.0, 6666.0], [165767.0, 6667.0], [165948.0, 6667.0], [165970.0, 6666.0], [166247.0, 6663.0], [166191.0, 7256.0]]"
L0003,s000148,M0003,"[[32535.0, 12650.0], [32535.0, 14471.0], [31733.0, 14471.0], [31733.0, 12650.0], [32535.0, 12650.0]]"
L0003,s000149,M0003,"[[158936.0, 6508.0], [158924.0, 6561.0], [158916.0, 6596.0], [158901.0, 6670.0], [158887.0, 6745.0], [158872.0, 6838.0], [158855.0, 6973.0], [158843.0, 7104.0], [158837.0, 7203.0], [158833.0, 7283.0], [158831.0, 7324.0], [158829.0, 7367.0], [158827.0, 7391.0], [158826.0, 7417.0], [158825.0, 7441.0], [158823.0, 7462.0], [158823.0, 7481.0], [158822.0, 7496.0], [158822.0, 7530.0], [158823.0, 7548.0], [158823.0, 7568.0], [158824.0, 7590.0], [158825.0, 7614.0], [158827.0, 7639.0], [158828.0, 7663.0], [158830.0, 7706.0], [158832.0, 7747.0], [158836.0, 7827.0], [158839.0, 7877.0], [158842.0, 7926.0], [158853.0, 8058.0], [158869.0, 8192.0], [158883.0, 8285.0], [158897.0, 8360.0], [158912.0, 8435.0], [158920.0, 8469.0], [158932.0, 8522.0], [158946.0, 8582.0], [158961.0, 8640.0], [158979.0, 8706.0], [158997.0, 8760.0], [159015.0, 8813.0], [159058.0, 8924.0], [159077.0, 8970.0], [159101.0, 9031.0], [159115.0, 9063.0], [159128.0, 9096.0], [159196.0, 9259.0], [158399.0, 9975.0], [157691.0, 9696.0], [157721.0, 9499.0], [157726.0, 9474.0], [157731.0, 9435.0], [157737.0, 9395.0], [157743.0, 9359.0], [157748.0, 9323.0], [157755.0, 9274.0], [157762.0, 9217.0], [157770.0, 9149.0], [157776.0, 9083.0], [157780.0, 9030.0], [157784.0, 8964.0], [157786.0, 8923.0], [157787.0, 8875.0], [157787.0, 8821.0], [157786.0, 8794.0], [157783.0, 8750.0], [157777.0, 8704.0], [157766.0, 8633.0], [157757.0, 8585.0], [157748.0, 8534.0], [157733.0, 8443.0], [157713.0, 8311.0], [157701.0, 8206.0], [157687.0, 8072.0], [157680.0, 7974.0], [157676.0, 7925.0], [157670.0, 7840.0], [157665.0, 7731.0], [157663.0, 7653.0], [157662.0, 7583.0], [157661.0, 7515.0], [157661.0, 7494.0], [157662.0, 7476.0], [157662.0, 7425.0], [157663.0, 7372.0], [157666.0, 7294.0], [157672.0, 7185.0], [157678.0, 7100.0], [157682.0, 7051.0], [157690.0, 6953.0], [157703.0, 6819.0], [157717.0, 6715.0], [157737.0, 6583.0], [157753.0, 6491.0], [157762.0, 6441.0], [157770.0, 6392.0], [157782.0, 6322.0], [157788.0, 6276.0], [157791.0, 6232.0], [157793.0, 6205.0], [157793.0, 6151.0], [157792.0, 6103.0], [157790.0, 6062.0], [157786.0, 5996.0], [157782.0, 5943.0], [157777.0, 5877.0], [157770.0, 5808.0], [157762.0, 5752.0], [157756.0, 5703.0], [157745.0, 5630.0], [157737.0, 5576.0], [157730.0, 5526.0], [157700.0, 5329.0], [158409.0, 5052.0], [159203.0, 5772.0], [159135.0, 5935.0], [159121.0, 5968.0], [159101.0, 6015.0], [159083.0, 6061.0], [159064.0, 6107.0], [159042.0, 6162.0], [159021.0, 6218.0], [159002.0, 6271.0], [158984.0, 6325.0], [158965.0, 6391.0], [158951.0, 6449.0], [158936.0, 6508.0]]"
L0003,s000150,M0003,"[[65962.0, 3507.0], [66189.0, 3493.0], [66539.0, 3469.0], [66839.0, 3450.0], [67140.0, 3432.0], [67515.0, 3407.0], [67649.0, 3397.0], [67837.0, 3383.0], [68026.0, 3367.0], [68330.0, 3340.0], [68669.0, 3307.0], [68838.0, 3291.0], [69008.0, 3277.0], [69217.0, 3261.0], [69321.0, 3252.0], [69426.0, 3240.0], [69439.0, 3238.0], [69508.0, 3228.0], [69576.0, 3218.0], [69628.0, 3211.0], [69682.0, 3205.0], [69753.0, 3197.0], [69788.0, 3193.0], [69821.0, 3189.0], [69870.0, 3202.0], [71689.0, 3677.0], [71685.0, 3708.0], [71680.0, 3740.0], [71675.0, 3775.0], [71670.0, 3811.0], [71648.0, 3959.0], [71647.0, 3965.0], [71640.0, 4019.0], [71632.0, 4077.0], [71618.0, 4180.0], [71606.0, 4284.0], [71594.0, 4383.0], [71584.0, 4483.0], [71582.0, 4506.0], [71574.0, 4604.0], [71565.0, 4732.0], [71559.0, 4857.0], [71555.0, 5046.0], [71555.0, 5227.0], [71557.0, 5408.0], [71557.0, 5452.0], [71558.0, 5495.0], [71559.0, 5536.0], [71559.0, 5574.0], [71527.0, 5576.0], [71494.0, 5578.0], [71424.0, 5583.0], [71280.0, 5591.0], [71194.0, 5595.0], [71110.0, 5598.0], [70953.0, 5604.0], [70795.0, 5608.0], [70636.0, 5614.0], [70478.0, 5621.0], [70263.0, 5634.0], [70157.0, 5642.0], [70057.0, 5653.0], [70017.0, 5659.0], [70008.0, 5660.0], [69958.0, 5669.0], [69896.0, 5682.0], [69834.0, 5699.0], [69804.0, 5709.0], [69774.0, 5721.0], [69746.0, 5733.0], [69718.0, 5746.0], [69692.0, 5761.0], [69666.0, 5778.0], [69634.0, 5806.0], [69605.0, 5834.0], [69590.0, 5853.0], [69577.0, 5873.0], [69554.0, 5916.0], [69534.0, 5963.0], [69517.0, 6011.0], [69269.0, 5979.0], [69023.0, 5948.0], [68769.0, 5918.0], [68513.0, 5889.0], [68043.0, 5840.0], [67880.0, 5823.0], [67716.0, 5808.0], [67612.0, 5799.0], [67507.0, 5791.0], [67392.0, 5780.0], [67243.0, 5768.0], [67095.0, 5758.0], [66671.0, 5732.0], [66247.0, 5709.0], [65952.0, 5693.0], [65711.0, 5681.0], [65469.0, 5670.0], [64929.0, 5650.0], [64307.0, 5630.0], [63984.0, 5620.0], [63426.0, 5603.0], [62868.0, 5586.0], [62716.0, 5582.0], [62565.0, 5579.0], [62433.0, 5578.0], [62217.0, 5578.0], [62132.0, 5579.0], [61959.0, 5580.0], [61785.0, 5581.0], [61613.0, 5582.0], [61529.0, 5583.0], [61447.0, 5584.0], [61367.0, 5585.0], [61290.0, 5586.0], [61216.0, 5586.0], [61146.0, 5587.0], [61080.0, 5588.0], [61018.0, 5589.0], [61008.0, 3603.0], [61097.0, 3606.0], [61188.0, 3608.0], [61280.0, 3611.0], [61374.0, 3613.0], [61563.0, 3617.0], [61752.0, 3618.0], [61904.0, 3618.0], [62056.0, 3617.0], [62357.0, 3614.0], [62704.0, 3611.0], [62877.0, 3608.0], [63050.0, 3604.0], [63332.0, 3598.0], [63614.0, 3590.0], [63842.0, 3582.0], [64069.0, 3573.0], [64283.0, 3568.0], [64497.0, 3563.0], [64744.0, 3555.0], [64990.0, 3545.0], [65402.0, 3530.0], [65682.0, 3520.0], [65962.0, 3507.0]]"
L0003,s000151,M0003,"[[75459.0, 14437.0], [75543.0, 14437.0], [75856.0, 14439.0], [76038.0, 14440.0], [76220.0, 14444.0], [76361.0, 14449.0], [76501.0, 14456.0], [76682.0, 14462.0], [76862.0, 14469.0], [77006.0, 14478.0], [77150.0, 14488.0], [77373.0, 14504.0], [77507.0, 14515.0], [77640.0, 14528.0], [77859.0, 14551.0], [77968.0, 14563.0], [78078.0, 14573.0], [78324.0, 14591.0], [78476.0, 14602.0], [78495.0, 14603.0], [78666.0, 14617.0], [79032.0, 14647.0], [79258.0, 14667.0], [79390.0, 14677.0], [79523.0, 14688.0], [79654.0, 14701.0], [79786.0, 14715.0], [79798.0, 14799.0], [79794.0, 14815.0], [79790.0, 14830.0], [79783.0, 14858.0], [79771.0, 14900.0], [79761.0, 14944.0], [79753.0, 14986.0], [79747.0, 15029.0], [79743.0, 15070.0], [79740.0, 15110.0], [79740.0, 15161.0], [79742.0, 15191.0], [79747.0, 15236.0], [79755.0, 15280.0], [79769.0, 15332.0], [79785.0, 15382.0], [79803.0, 15425.0], [79823.0, 15468.0], [79856.0, 15527.0], [79874.0, 15556.0], [79893.0, 15584.0], [79930.0, 15628.0], [79971.0, 15668.0], [80018.0, 15707.0], [80067.0, 15743.0], [80118.0, 15777.0], [80170.0, 15808.0], [80229.0, 15841.0], [80288.0, 15872.0], [80274.0, 16000.0], [80202.0, 15994.0], [80129.0, 15987.0], [79981.0, 15972.0], [79855.0, 15957.0], [79730.0, 15941.0], [79585.0, 15920.0], [79440.0, 15896.0], [79279.0, 15866.0], [79119.0, 15834.0], [78966.0, 15806.0], [78814.0, 15779.0], [78694.0, 15759.0], [78575.0, 15740.0], [78455.0, 15723.0], [78335.0, 15709.0], [78210.0, 15697.0], [78084.0, 15690.0], [77976.0, 15688.0], [77867.0, 15689.0], [77759.0, 15693.0], [77651.0, 15699.0], [77455.0, 15713.0], [77259.0, 15728.0], [76732.0, 15766.0], [76235.0, 15799.0], [76060.0, 15811.0], [75884.0, 15823.0], [75708.0, 15831.0], [75620.0, 15834.0], [75532.0, 15835.0], [75432.0, 15835.0], [75333.0, 15834.0], [75182.0, 15836.0], [75121.0, 15838.0], [75058.0, 15839.0], [74975.0, 15840.0], [74892.0, 15839.0], [74852.0, 15837.0], [74813.0, 15836.0], [74777.0, 15835.0], [74743.0, 15834.0], [74739.0, 15767.0], [74733.0, 15697.0], [74728.0, 15625.0], [74723.0, 15551.0], [74711.0, 15399.0], [74705.0, 15324.0], [74698.0, 15250.0], [74691.0, 15160.0], [74683.0, 15072.0], [74677.0, 14983.0], [74671.0, 14892.0], [74668.0, 14806.0], [74665.0, 14720.0], [74664.0, 14678.0], [74663.0, 14637.0], [74662.0, 14599.0], [74661.0, 14562.0], [74660.0, 14536.0], [74659.0, 14509.0], [74659.0, 14494.0], [74658.0, 14478.0], [74657.0, 14460.0], [74656.0, 14439.0], [74714.0, 14439.0], [74767.0, 14438.0], [74815.0, 14438.0], [74861.0, 14437.0], [74904.0, 14437.0], [74989.0, 14436.0], [75385.0, 14436.0], [75459.0, 14437.0]]"
L0003,s000152,M0003,"[[37769.0, 12805.0], [38072.0, 12787.0], [38210.0, 12779.0], [38348.0, 12770.0], [38512.0, 12758.0], [38676.0, 12742.0], [38812.0, 12726.0], [38947.0, 12709.0], [39073.0, 12691.0], [39199.0, 12670.0], [39325.0, 12647.0], [39453.0, 12622.0], [39581.0, 12594.0], [39719.0, 12561.0], [39855.0, 12524.0], [40004.0, 12478.0], [40147.0, 12430.0], [40289.0, 12379.0], [40497.0, 12300.0], [40704.0, 12216.0], [40803.0, 12176.0], [40902.0, 12136.0], [41037.0, 12083.0], [41103.0, 12058.0], [41166.0, 12033.0], [41238.0, 12131.0], [41239.0, 12139.0], [41240.0, 12149.0], [41242.0, 12162.0], [41243.0, 12177.0], [41247.0, 12210.0], [41250.0, 12244.0], [41253.0, 12262.0], [41255.0, 12279.0], [41259.0, 12312.0], [41265.0, 12361.0], [41270.0, 12412.0], [41282.0, 12508.0], [41296.0, 12595.0], [41303.0, 12635.0], [41312.0, 12675.0], [41324.0, 12714.0], [41339.0, 12753.0], [41368.0, 12821.0], [41400.0, 12879.0], [41437.0, 12935.0], [41478.0, 12984.0], [41500.0, 13007.0], [41525.0, 13028.0], [41552.0, 13048.0], [41580.0, 13066.0], [41640.0, 13099.0], [41694.0, 13124.0], [41750.0, 13146.0], [41808.0, 13164.0], [41866.0, 13179.0], [41927.0, 13192.0], [41959.0, 13198.0], [41992.0, 13204.0], [42010.0, 13207.0], [42027.0, 13210.0], [42043.0, 13212.0], [42056.0, 13215.0], [42532.0, 13284.0], [43008.0, 13354.0], [43479.0, 13423.0], [43951.0, 13494.0], [43893.0, 13689.0], [43885.0, 13743.0], [43870.0, 13842.0], [43854.0, 13958.0], [43836.0, 14095.0], [43825.0, 14181.0], [43817.0, 14268.0], [43814.0, 14319.0], [43810.0, 14370.0], [43805.0, 14408.0], [43799.0, 14447.0], [43787.0, 14522.0], [43772.0, 14604.0], [43752.0, 14710.0], [43734.0, 14816.0], [43714.0, 14945.0], [43690.0, 15121.0], [43679.0, 15209.0], [43673.0, 15253.0], [43666.0, 15296.0], [43649.0, 15379.0], [43632.0, 15461.0], [43618.0, 15521.0], [43607.0, 15582.0], [43597.0, 15643.0], [43586.0, 15707.0], [43575.0, 15771.0], [43565.0, 15841.0], [43559.0, 15880.0], [43553.0, 15920.0], [43547.0, 15957.0], [43542.0, 15991.0], [43510.0, 15992.0], [43481.0, 15993.0], [43423.0, 15994.0], [43342.0, 15995.0], [43260.0, 15997.0], [43074.0, 15999.0], [42872.0, 16000.0], [42663.0, 15996.0], [42555.0, 15991.0], [42447.0, 15985.0], [42322.0, 15976.0], [42197.0, 15965.0], [42071.0, 15952.0], [41903.0, 15935.0], [41768.0, 15917.0], [41633.0, 15898.0], [41417.0, 15864.0], [41255.0, 15838.0], [41227.0, 15833.0], [41201.0, 15829.0], [40793.0, 15767.0], [40383.0, 15704.0], [39968.0, 15643.0], [39759.0, 15614.0], [39561.0, 15586.0], [39363.0, 15562.0], [39330.0, 15558.0], [38983.0, 15519.0], [38783.0, 15499.0], [38583.0, 15480.0], [38371.0, 15461.0], [38160.0, 15445.0], [37969.0, 15433.0], [37778.0, 15422.0], [37512.0, 15408.0], [37245.0, 15394.0], [36992.0, 15383.0], [36739.0, 15373.0], [36243.0, 15359.0], [36019.0, 15353.0], [35743.0, 15343.0], [35466.0, 15333.0], [35085.0, 15322.0], [34703.0, 15312.0], [34447.0, 15306.0], [34190.0, 15301.0], [34067.0, 15299.0], [33983.0, 15298.0], [33898.0, 15296.0], [33828.0, 15295.0], [33756.0, 15295.0], [33610.0, 15294.0], [33245.0, 15294.0], [33176.0, 15295.0], [33108.0, 15295.0], [33043.0, 15296.0], [32981.0, 15296.0], [32922.0, 15297.0], [32867.0, 15297.0], [32815.0, 15298.0], [32829.0, 12922.0], [32878.0, 12924.0], [32931.0, 12925.0], [32986.0, 12926.0], [33044.0, 12927.0], [33105.0, 12929.0], [33167.0, 12930.0], [33297.0, 12932.0], [33431.0, 12933.0], [33567.0, 12934.0], [33701.0, 12934.0], [33833.0, 12933.0], [33957.0, 12931.0], [34080.0, 12929.0], [34205.0, 12928.0], [34382.0, 12924.0], [34558.0, 12919.0], [34717.0, 12916.0], [34876.0, 12914.0], [35187.0, 12907.0], [35445.0, 12900.0], [35749.0, 12891.0], [36027.0, 12881.0], [36306.0, 12870.0], [36925.0, 12845.0], [37371.0, 12827.0], [37769.0, 12805.0]]"
L0003,s000153,M0003,"[[117852.0, 5160.0], [117868.0, 5155.0], [117882.0, 5149.0], [117910.0, 5139.0], [117953.0, 5124.0], [117997.0, 5108.0], [118083.0, 5077.0], [118118.0, 5065.0], [118155.0, 5053.0], [120090.0, 5052.0], [120095.0, 5106.0], [120100.0, 5160.0], [120108.0, 5249.0], [120116.0, 5322.0], [120124.0, 5396.0], [120130.0, 5444.0], [120135.0, 5490.0], [120138.0, 5517.0], [120140.0, 5532.0], [120142.0, 5548.0], [117747.0, 5553.0], [117664.0, 5454.0], [117699.0, 5420.0], [117716.0, 5401.0], [117732.0, 5380.0], [117753.0, 5349.0], [117772.0, 5317.0], [117787.0, 5293.0], [117802.0, 5268.0], [117814.0, 5243.0], [117826.0, 5218.0], [117836.0, 5195.0], [117840.0, 5185.0], [117844.0, 5177.0], [117852.0, 5160.0]]"
L0003,s000154,M0003,"[[53592.0, 6885.0], [53592.0, 7285.0], [51592.0, 7285.0], [51592.0, 6885.0], [53592.0, 6885.0]]"
L0003,s000155,M0003,"[[73769.0, 3384.0], [70769.0, 3384.0], [70769.0, 2984.0], [73769.0, 2984.0], [73769.0, 3384.0]]"
L0003,s000156,M0003,"[[83340.0, 15508.0], [83340.0, 15908.0], [80340.0, 15908.0], [80340.0, 15508.0], [83340.0, 15508.0]]"
L0003,s000157,M0003,"[[147659.0, 6569.0], [147661.0, 6543.0], [147664.0, 6496.0], [147669.0, 6452.0], [147675.0, 6411.0], [147681.0, 6374.0], [147685.0, 6355.0], [147690.0, 6335.0], [147693.0, 6323.0], [147697.0, 6309.0], [147700.0, 6294.0], [147705.0, 6276.0], [147882.0, 6321.0], [148046.0, 6362.0], [148062.0, 6366.0], [148422.0, 6459.0], [148758.0, 6546.0], [149094.0, 6632.0], [149317.0, 6688.0], [149540.0, 6742.0], [149664.0, 6770.0], [149789.0, 6797.0], [149886.0, 6816.0], [149983.0, 6834.0], [150099.0, 6856.0], [150254.0, 6884.0], [150409.0, 6911.0], [150598.0, 6942.0], [150787.0, 6970.0], [150982.0, 6994.0], [151178.0, 7014.0], [151359.0, 7030.0], [151539.0, 7044.0], [151754.0, 7059.0], [151969.0, 7073.0], [152185.0, 7086.0], [152400.0, 7097.0], [152607.0, 7103.0], [152813.0, 7106.0], [153143.0, 7109.0], [153308.0, 7110.0], [153472.0, 7109.0], [153606.0, 7107.0], [153769.0, 7104.0], [153852.0, 7103.0], [153935.0, 7102.0], [154094.0, 7099.0], [154187.0, 7097.0], [154254.0, 7095.0], [154332.0, 7093.0], [154408.0, 7092.0], [154481.0, 7089.0], [154552.0, 7087.0], [154611.0, 7085.0], [154642.0, 7084.0], [154673.0, 7083.0], [154706.0, 7082.0], [154742.0, 7081.0], [154781.0, 7079.0], [154823.0, 7078.0], [154575.0, 7920.0], [154524.0, 8336.0], [153514.0, 8336.0], [153387.0, 8337.0], [153261.0, 8337.0], [153013.0, 8336.0], [152745.0, 8331.0], [152611.0, 8326.0], [152476.0, 8319.0], [152297.0, 8308.0], [152118.0, 8294.0], [152011.0, 8284.0], [151903.0, 8273.0], [151765.0, 8256.0], [151625.0, 8235.0], [151496.0, 8212.0], [151366.0, 8188.0], [151303.0, 8176.0], [151242.0, 8164.0], [151183.0, 8152.0], [151128.0, 8141.0], [151133.0, 8100.0], [151021.0, 8084.0], [150906.0, 8068.0], [150676.0, 8036.0], [150468.0, 8005.0], [150365.0, 7989.0], [150262.0, 7970.0], [150173.0, 7953.0], [150085.0, 7936.0], [149898.0, 7899.0], [149762.0, 7871.0], [149629.0, 7841.0], [149496.0, 7808.0], [149364.0, 7771.0], [149232.0, 7731.0], [149102.0, 7687.0], [148990.0, 7646.0], [148878.0, 7605.0], [148655.0, 7521.0], [148559.0, 7484.0], [148464.0, 7446.0], [148370.0, 7407.0], [148277.0, 7365.0], [148185.0, 7320.0], [148096.0, 7272.0], [148008.0, 7220.0], [147924.0, 7164.0], [147885.0, 7136.0], [147847.0, 7105.0], [147820.0, 7081.0], [147794.0, 7054.0], [147771.0, 7027.0], [147750.0, 6998.0], [147732.0, 6969.0], [147717.0, 6939.0], [147703.0, 6908.0], [147692.0, 6877.0], [147683.0, 6844.0], [147675.0, 6810.0], [147669.0, 6775.0], [147664.0, 6740.0], [147660.0, 6691.0], [147659.0, 6641.0], [147659.0, 6569.0]]"
L0003,s000158,M0003,"[[102344.0, 10080.0], [102344.0, 10980.0], [100394.0, 10980.0], [100394.0, 10080.0], [102344.0, 10080.0]]"
L0003,s000159,M0003,"[[7286.0, 0.0], [13117.0, 0.0], [13117.0, 650.0], [7286.0, 650.0], [7286.0, 0.0]]"
