下料批次号,零件号,面料号,零件外轮廓线坐标
L0004,s000116,M0004,"[[92765.0, -26.0], [93590.0, 52.0], [93937.0, 88.0], [94286.0, 128.0], [94635.0, 173.0], [94982.0, 224.0], [95327.0, 281.0], [95671.0, 344.0], [96015.0, 413.0], [96357.0, 484.0], [97117.0, 650.0], [97117.0, 2180.0], [97117.0, 2200.0], [97117.0, 2580.0], [97117.0, 2600.0], [97117.0, 3581.0], [96358.0, 3747.0], [96015.0, 3818.0], [95671.0, 3887.0], [95328.0, 3950.0], [94983.0, 4007.0], [94636.0, 4058.0], [94286.0, 4103.0], [93936.0, 4143.0], [93590.0, 4179.0], [92759.0, 4258.0], [92734.0, 4177.0], [92732.0, 4169.0], [92708.0, 4107.0], [92680.0, 4045.0], [92649.0, 3985.0], [92614.0, 3926.0], [92576.0, 3868.0], [92535.0, 3811.0], [92492.0, 3755.0], [92445.0, 3699.0], [92397.0, 3645.0], [92347.0, 3593.0], [92241.0, 3490.0], [92014.0, 3298.0], [91894.0, 3196.0], [91780.0, 3090.0], [91722.0, 3033.0], [91668.0, 2973.0], [91615.0, 2910.0], [91566.0, 2843.0], [91516.0, 2766.0], [91472.0, 2685.0], [91433.0, 2596.0], [91397.0, 2475.0], [91384.0, 2411.0], [91375.0, 2347.0], [91369.0, 2285.0], [91367.0, 2223.0], [91367.0, 2200.0], [91367.0, 2180.0], [91367.0, 2156.0], [91372.0, 2055.0], [91387.0, 1952.0], [91410.0, 1848.0], [91446.0, 1744.0], [91491.0, 1645.0], [91545.0, 1551.0], [91591.0, 1485.0], [91639.0, 1424.0], [91689.0, 1368.0], [91741.0, 1313.0], [91846.0, 1213.0], [92063.0, 1021.0], [92168.0, 927.0], [92267.0, 833.0], [92358.0, 736.0], [92439.0, 638.0], [92494.0, 554.0], [92548.0, 461.0], [92572.0, 415.0], [92596.0, 366.0], [92643.0, 265.0], [92687.0, 163.0], [92732.0, 55.0], [92735.0, 48.0], [92740.0, 36.0], [92765.0, -26.0]]"
L0004,s000117,M0004,"[[75099.0, 5210.0], [76469.0, 5209.0], [76469.0, 5909.0], [74901.0, 5910.0], [74749.0, 5720.0], [74749.0, 5650.0], [74917.0, 5440.0], [75099.0, 5440.0], [75099.0, 5210.0]]"
L0004,s000118,M0004,"[[17764.0, 4602.0], [17836.0, 4614.0], [17864.0, 4619.0], [17902.0, 4626.0], [18132.0, 4672.0], [18362.0, 4726.0], [18585.0, 4778.0], [18749.0, 4813.0], [18916.0, 4845.0], [19082.0, 4872.0], [19164.0, 4883.0], [19247.0, 4893.0], [19412.0, 4908.0], [19577.0, 4915.0], [19678.0, 4914.0], [19781.0, 4910.0], [19883.0, 4904.0], [19986.0, 4895.0], [20195.0, 4872.0], [20402.0, 4844.0], [20824.0, 4783.0], [21064.0, 4753.0], [21301.0, 4727.0], [21543.0, 4703.0], [21778.0, 4682.0], [22355.0, 4633.0], [22364.0, 4745.0], [22365.0, 4752.0], [22366.0, 4761.0], [22372.0, 4815.0], [22381.0, 4867.0], [22393.0, 4921.0], [22407.0, 4974.0], [22440.0, 5082.0], [22477.0, 5195.0], [22551.0, 5423.0], [22571.0, 5509.0], [22587.0, 5593.0], [22600.0, 5676.0], [22611.0, 5762.0], [22627.0, 5930.0], [22637.0, 6098.0], [22649.0, 6431.0], [22658.0, 6662.0], [22668.0, 6905.0], [22673.0, 7143.0], [22674.0, 7239.0], [22674.0, 7335.0], [22673.0, 7431.0], [22673.0, 7595.0], [22673.0, 7615.0], [22673.0, 7845.0], [22673.0, 7865.0], [22673.0, 8065.0], [22673.0, 8085.0], [22673.0, 8415.0], [22673.0, 8435.0], [22673.0, 8635.0], [22673.0, 8655.0], [22673.0, 8780.0], [22674.0, 8875.0], [22674.0, 8971.0], [22673.0, 9068.0], [22668.0, 9306.0], [22658.0, 9548.0], [22649.0, 9780.0], [22637.0, 10112.0], [22627.0, 10281.0], [22611.0, 10449.0], [22600.0, 10534.0], [22587.0, 10618.0], [22571.0, 10702.0], [22551.0, 10788.0], [22477.0, 11016.0], [22440.0, 11128.0], [22407.0, 11237.0], [22393.0, 11290.0], [22381.0, 11343.0], [22372.0, 11396.0], [22366.0, 11450.0], [22365.0, 11459.0], [22364.0, 11464.0], [22356.0, 11577.0], [21778.0, 11529.0], [21543.0, 11507.0], [21301.0, 11483.0], [21064.0, 11457.0], [20824.0, 11427.0], [20402.0, 11366.0], [20195.0, 11339.0], [19986.0, 11316.0], [19883.0, 11307.0], [19781.0, 11300.0], [19678.0, 11297.0], [19577.0, 11296.0], [19412.0, 11303.0], [19247.0, 11318.0], [19164.0, 11327.0], [19082.0, 11339.0], [18916.0, 11366.0], [18749.0, 11397.0], [18585.0, 11432.0], [18362.0, 11484.0], [18132.0, 11538.0], [17902.0, 11585.0], [17863.0, 11591.0], [17837.0, 11596.0], [17764.0, 11608.0], [17730.0, 11512.0], [17726.0, 11501.0], [17724.0, 11495.0], [17695.0, 11411.0], [17665.0, 11333.0], [17630.0, 11259.0], [17596.0, 11205.0], [17558.0, 11153.0], [17514.0, 11104.0], [17492.0, 11081.0], [17468.0, 11059.0], [17418.0, 11016.0], [17366.0, 10979.0], [17286.0, 10934.0], [17202.0, 10897.0], [17114.0, 10866.0], [17069.0, 10853.0], [17023.0, 10841.0], [16930.0, 10821.0], [16837.0, 10806.0], [16694.0, 10790.0], [16551.0, 10781.0], [16408.0, 10780.0], [16281.0, 10785.0], [16153.0, 10796.0], [16025.0, 10812.0], [16015.0, 10814.0], [16010.0, 10814.0], [15991.0, 10817.0], [15900.0, 10831.0], [15425.0, 9388.0], [15586.0, 9352.0], [15615.0, 9345.0], [15669.0, 9330.0], [15721.0, 9312.0], [15771.0, 9292.0], [15819.0, 9269.0], [15909.0, 9213.0], [15946.0, 9181.0], [15980.0, 9146.0], [16011.0, 9108.0], [16031.0, 9077.0], [16048.0, 9046.0], [16062.0, 9013.0], [16075.0, 8971.0], [16076.0, 8965.0], [15801.0, 8965.0], [15801.0, 8655.0], [15821.0, 8645.0], [15801.0, 8635.0], [15731.0, 8545.0], [15651.0, 8465.0], [15651.0, 8035.0], [15731.0, 7955.0], [16099.0, 7955.0], [16099.0, 7926.0], [16098.0, 7897.0], [16095.0, 7865.0], [16095.0, 7845.0], [16098.0, 7814.0], [16099.0, 7784.0], [16099.0, 7756.0], [16100.0, 7727.0], [16100.0, 7615.0], [16100.0, 7595.0], [16100.0, 7477.0], [16099.0, 7455.0], [16099.0, 7426.0], [16098.0, 7397.0], [16095.0, 7366.0], [16091.0, 7335.0], [16084.0, 7286.0], [16075.0, 7240.0], [16062.0, 7197.0], [16048.0, 7165.0], [16031.0, 7133.0], [16011.0, 7103.0], [15980.0, 7064.0], [15946.0, 7029.0], [15909.0, 6998.0], [15819.0, 6942.0], [15771.0, 6918.0], [15721.0, 6898.0], [15669.0, 6881.0], [15615.0, 6866.0], [15586.0, 6859.0], [15537.0, 6848.0], [15425.0, 6822.0], [15900.0, 5379.0], [15991.0, 5393.0], [16010.0, 5396.0], [16015.0, 5397.0], [16025.0, 5398.0], [16153.0, 5414.0], [16281.0, 5425.0], [16408.0, 5430.0], [16551.0, 5429.0], [16694.0, 5421.0], [16837.0, 5405.0], [16931.0, 5389.0], [17023.0, 5369.0], [17069.0, 5357.0], [17114.0, 5344.0], [17202.0, 5313.0], [17286.0, 5276.0], [17366.0, 5231.0], [17418.0, 5194.0], [17469.0, 5152.0], [17492.0, 5129.0], [17514.0, 5107.0], [17558.0, 5057.0], [17596.0, 5005.0], [17630.0, 4951.0], [17665.0, 4878.0], [17695.0, 4799.0], [17726.0, 4710.0], [17730.0, 4699.0], [17764.0, 4602.0]]"
L0004,s000119,M0004,"[[131689.0, 15441.0], [132299.0, 15441.0], [132373.0, 15443.0], [132527.0, 15444.0], [132679.0, 15448.0], [132851.0, 15452.0], [133018.0, 15459.0], [133214.0, 15469.0], [133311.0, 15473.0], [133408.0, 15478.0], [133498.0, 15483.0], [133591.0, 15491.0], [133674.0, 15497.0], [133715.0, 15500.0], [133756.0, 15503.0], [133762.0, 15504.0], [133782.0, 15507.0], [133796.0, 15508.0], [133811.0, 15511.0], [133825.0, 15513.0], [133839.0, 15515.0], [133876.0, 15524.0], [133912.0, 15537.0], [133935.0, 15547.0], [133954.0, 15559.0], [133976.0, 15573.0], [133995.0, 15590.0], [134013.0, 15608.0], [134029.0, 15630.0], [134042.0, 15653.0], [134054.0, 15677.0], [134063.0, 15708.0], [134069.0, 15734.0], [134073.0, 15757.0], [134075.0, 15767.0], [134094.0, 15890.0], [133947.0, 15920.0], [133920.0, 15924.0], [133892.0, 15929.0], [133867.0, 15934.0], [133863.0, 15934.0], [133859.0, 15935.0], [133839.0, 15939.0], [133832.0, 15940.0], [133812.0, 15943.0], [133809.0, 15944.0], [133795.0, 15946.0], [133782.0, 15948.0], [133706.0, 15960.0], [133633.0, 15969.0], [133561.0, 15977.0], [133487.0, 15983.0], [133416.0, 15988.0], [133291.0, 15993.0], [133168.0, 15996.0], [133043.0, 15997.0], [132916.0, 15995.0], [132416.0, 15984.0], [132045.0, 15978.0], [131863.0, 15978.0], [131776.0, 15977.0], [131604.0, 15977.0], [131516.0, 15978.0], [131425.0, 15978.0], [131334.0, 15979.0], [130963.0, 15986.0], [130716.0, 15992.0], [130463.0, 15998.0], [130337.0, 16000.0], [130211.0, 15999.0], [130088.0, 15996.0], [129964.0, 15992.0], [129892.0, 15987.0], [129818.0, 15981.0], [129747.0, 15973.0], [129673.0, 15964.0], [129597.0, 15953.0], [129570.0, 15948.0], [129540.0, 15943.0], [129520.0, 15940.0], [129516.0, 15939.0], [129513.0, 15938.0], [129487.0, 15934.0], [129459.0, 15929.0], [129433.0, 15925.0], [129285.0, 15895.0], [129304.0, 15772.0], [129306.0, 15762.0], [129309.0, 15739.0], [129315.0, 15712.0], [129325.0, 15682.0], [129336.0, 15658.0], [129349.0, 15634.0], [129365.0, 15613.0], [129383.0, 15595.0], [129402.0, 15578.0], [129425.0, 15563.0], [129443.0, 15552.0], [129467.0, 15542.0], [129503.0, 15529.0], [129539.0, 15520.0], [129553.0, 15518.0], [129568.0, 15515.0], [129583.0, 15513.0], [129596.0, 15511.0], [129616.0, 15508.0], [129623.0, 15508.0], [129663.0, 15504.0], [129705.0, 15501.0], [129787.0, 15495.0], [129881.0, 15487.0], [129970.0, 15482.0], [130068.0, 15476.0], [130164.0, 15472.0], [130360.0, 15461.0], [130527.0, 15455.0], [130699.0, 15450.0], [130851.0, 15446.0], [131005.0, 15444.0], [131079.0, 15442.0], [131296.0, 15442.0], [131497.0, 15441.0], [131689.0, 15441.0]]"
L0004,s000120,M0004,"[[17309.0, 2941.0], [18645.0, 2941.0], [18645.0, 4380.0], [18645.0, 4400.0], [18645.0, 4550.0], [15972.0, 4550.0], [15972.0, 4400.0], [15972.0, 4380.0], [15972.0, 2941.0], [17309.0, 2941.0]]"
L0004,s000121,M0004,"[[105884.0, 13708.0], [106066.0, 13707.0], [106267.0, 13707.0], [106411.0, 13708.0], [106486.0, 13708.0], [106561.0, 13709.0], [106713.0, 13711.0], [106837.0, 13714.0], [106857.0, 13714.0], [106865.0, 13715.0], [107037.0, 13719.0], [107205.0, 13725.0], [107401.0, 13735.0], [107495.0, 13739.0], [107594.0, 13745.0], [107684.0, 13750.0], [107775.0, 13757.0], [107861.0, 13763.0], [107901.0, 13766.0], [107942.0, 13770.0], [107949.0, 13771.0], [107969.0, 13773.0], [107982.0, 13775.0], [107999.0, 13777.0], [108010.0, 13779.0], [108027.0, 13782.0], [108065.0, 13792.0], [108102.0, 13805.0], [108127.0, 13816.0], [108149.0, 13829.0], [108171.0, 13842.0], [108191.0, 13861.0], [108210.0, 13880.0], [108227.0, 13903.0], [108241.0, 13927.0], [108253.0, 13953.0], [108263.0, 13985.0], [108269.0, 14013.0], [108273.0, 14036.0], [108275.0, 14046.0], [108296.0, 14183.0], [108134.0, 14216.0], [108106.0, 14221.0], [108081.0, 14225.0], [108055.0, 14230.0], [108051.0, 14231.0], [108046.0, 14232.0], [107969.0, 14245.0], [107893.0, 14256.0], [107820.0, 14265.0], [107746.0, 14273.0], [107674.0, 14280.0], [107601.0, 14285.0], [107477.0, 14289.0], [107354.0, 14293.0], [107227.0, 14294.0], [107101.0, 14292.0], [106601.0, 14281.0], [106230.0, 14275.0], [106139.0, 14274.0], [105702.0, 14274.0], [105611.0, 14275.0], [105520.0, 14275.0], [105148.0, 14282.0], [104649.0, 14295.0], [104522.0, 14297.0], [104396.0, 14296.0], [104272.0, 14293.0], [104148.0, 14288.0], [104075.0, 14283.0], [104003.0, 14277.0], [103929.0, 14270.0], [103856.0, 14261.0], [103780.0, 14249.0], [103703.0, 14236.0], [103698.0, 14235.0], [103695.0, 14235.0], [103669.0, 14230.0], [103643.0, 14226.0], [103615.0, 14221.0], [103453.0, 14188.0], [103474.0, 14051.0], [103476.0, 14041.0], [103480.0, 14018.0], [103486.0, 13990.0], [103496.0, 13958.0], [103508.0, 13932.0], [103522.0, 13908.0], [103539.0, 13885.0], [103558.0, 13866.0], [103578.0, 13847.0], [103599.0, 13834.0], [103621.0, 13820.0], [103646.0, 13809.0], [103683.0, 13796.0], [103721.0, 13787.0], [103738.0, 13784.0], [103750.0, 13782.0], [103766.0, 13779.0], [103779.0, 13778.0], [103799.0, 13775.0], [103806.0, 13774.0], [103847.0, 13771.0], [103887.0, 13768.0], [103973.0, 13761.0], [104064.0, 13754.0], [104154.0, 13748.0], [104253.0, 13743.0], [104347.0, 13739.0], [104543.0, 13728.0], [104711.0, 13721.0], [104883.0, 13717.0], [104892.0, 13716.0], [104912.0, 13716.0], [105035.0, 13712.0], [105187.0, 13711.0], [105262.0, 13709.0], [105337.0, 13709.0], [105481.0, 13708.0], [105864.0, 13708.0], [105884.0, 13708.0]]"
L0004,s000122,M0004,"[[142603.0, 8960.0], [143924.0, 8960.0], [143924.0, 10383.0], [143924.0, 10403.0], [143924.0, 10553.0], [141282.0, 10553.0], [141282.0, 10403.0], [141282.0, 10383.0], [141282.0, 8960.0], [142603.0, 8960.0]]"
L0004,s000123,M0004,"[[115136.0, 5566.0], [116457.0, 5566.0], [116457.0, 6990.0], [116457.0, 7010.0], [116457.0, 7160.0], [113815.0, 7160.0], [113815.0, 7010.0], [113815.0, 6990.0], [113815.0, 5566.0], [115136.0, 5566.0]]"
L0004,s000124,M0004,"[[95393.0, 10682.0], [96729.0, 10682.0], [96729.0, 12120.0], [96729.0, 12140.0], [96729.0, 12290.0], [94057.0, 12290.0], [94057.0, 12140.0], [94057.0, 12120.0], [94057.0, 10682.0], [95393.0, 10682.0]]"
L0004,s000125,M0004,"[[147470.0, 6091.0], [147238.0, 6071.0], [147152.0, 6063.0], [147061.0, 6057.0], [146974.0, 6052.0], [146872.0, 6047.0], [146773.0, 6042.0], [146576.0, 6037.0], [146385.0, 6032.0], [145805.0, 6026.0], [146221.0, 5821.0], [146288.0, 5786.0], [146356.0, 5748.0], [146424.0, 5708.0], [146492.0, 5668.0], [146557.0, 5628.0], [146620.0, 5586.0], [146686.0, 5543.0], [146725.0, 5515.0], [146768.0, 5485.0], [146846.0, 5426.0], [146892.0, 5391.0], [146935.0, 5355.0], [146974.0, 5323.0], [147124.0, 5198.0], [147470.0, 6091.0]]"
L0004,s000126,M0004,"[[20705.0, 4646.0], [21050.0, 3753.0], [21200.0, 3878.0], [21239.0, 3910.0], [21283.0, 3946.0], [21328.0, 3981.0], [21406.0, 4040.0], [21449.0, 4071.0], [21488.0, 4098.0], [21554.0, 4141.0], [21617.0, 4183.0], [21683.0, 4223.0], [21750.0, 4264.0], [21818.0, 4303.0], [21886.0, 4341.0], [21953.0, 4376.0], [22369.0, 4581.0], [21789.0, 4587.0], [21599.0, 4593.0], [21401.0, 4597.0], [21302.0, 4602.0], [21200.0, 4608.0], [21113.0, 4613.0], [21022.0, 4619.0], [20936.0, 4626.0], [20705.0, 4646.0]]"
L0004,s000127,M0004,"[[40568.0, 15350.0], [47643.0, 15350.0], [47643.0, 16000.0], [40568.0, 16000.0], [40568.0, 15350.0]]"
L0004,s000128,M0004,"[[67225.0, 397.0], [67217.0, 443.0], [67208.0, 499.0], [67199.0, 557.0], [67189.0, 617.0], [67170.0, 740.0], [67149.0, 867.0], [67129.0, 995.0], [67108.0, 1122.0], [67088.0, 1248.0], [67074.0, 1339.0], [67060.0, 1428.0], [67034.0, 1605.0], [67020.0, 1708.0], [67009.0, 1811.0], [67004.0, 1885.0], [67000.0, 1958.0], [66994.0, 2026.0], [66986.0, 2093.0], [66968.0, 2228.0], [66955.0, 2341.0], [66943.0, 2455.0], [66922.0, 2683.0], [66900.0, 2947.0], [66889.0, 3077.0], [66878.0, 3204.0], [66831.0, 3208.0], [66788.0, 3211.0], [66749.0, 3214.0], [66712.0, 3216.0], [66678.0, 3219.0], [66645.0, 3221.0], [66581.0, 3225.0], [66500.0, 3231.0], [66416.0, 3237.0], [66328.0, 3242.0], [66238.0, 3248.0], [66147.0, 3253.0], [66054.0, 3259.0], [65962.0, 3263.0], [65870.0, 3267.0], [65767.0, 3272.0], [65664.0, 3275.0], [65461.0, 3284.0], [65384.0, 3289.0], [65307.0, 3295.0], [65194.0, 3307.0], [65131.0, 3314.0], [65119.0, 3316.0], [65069.0, 3324.0], [65031.0, 3332.0], [64994.0, 3342.0], [64920.0, 3363.0], [64868.0, 3379.0], [64843.0, 3389.0], [64818.0, 3401.0], [64798.0, 3412.0], [64778.0, 3426.0], [64740.0, 3455.0], [64697.0, 3494.0], [64658.0, 3537.0], [64632.0, 3572.0], [64607.0, 3608.0], [64577.0, 3658.0], [64550.0, 3710.0], [64523.0, 3775.0], [64500.0, 3838.0], [64386.0, 3809.0], [64274.0, 3780.0], [64054.0, 3725.0], [63837.0, 3671.0], [63621.0, 3618.0], [63365.0, 3560.0], [63106.0, 3504.0], [62845.0, 3452.0], [62584.0, 3404.0], [62426.0, 3377.0], [62268.0, 3352.0], [61952.0, 3306.0], [61697.0, 3270.0], [61440.0, 3237.0], [61184.0, 3207.0], [60927.0, 3182.0], [60678.0, 3162.0], [60428.0, 3145.0], [60065.0, 3126.0], [59710.0, 3109.0], [59435.0, 3100.0], [59160.0, 3092.0], [58885.0, 3087.0], [58610.0, 3083.0], [57982.0, 3076.0], [57356.0, 3069.0], [56881.0, 3064.0], [56643.0, 3062.0], [56401.0, 3060.0], [56171.0, 3059.0], [55941.0, 3058.0], [55828.0, 3057.0], [55322.0, 3057.0], [55261.0, 3058.0], [54988.0, 3058.0], [54988.0, 714.0], [55026.0, 714.0], [55062.0, 715.0], [55131.0, 715.0], [55195.0, 716.0], [55370.0, 716.0], [55480.0, 717.0], [55755.0, 717.0], [55899.0, 716.0], [56046.0, 716.0], [56196.0, 715.0], [56346.0, 714.0], [56648.0, 713.0], [56842.0, 712.0], [57033.0, 711.0], [57223.0, 711.0], [57411.0, 710.0], [57786.0, 708.0], [58160.0, 704.0], [58553.0, 699.0], [58948.0, 690.0], [59343.0, 678.0], [59738.0, 661.0], [60172.0, 637.0], [60588.0, 612.0], [60932.0, 589.0], [61284.0, 563.0], [61460.0, 548.0], [61636.0, 532.0], [61857.0, 510.0], [62078.0, 485.0], [62351.0, 454.0], [62623.0, 418.0], [62848.0, 384.0], [63072.0, 347.0], [63302.0, 306.0], [63532.0, 263.0], [63764.0, 218.0], [63996.0, 172.0], [64297.0, 110.0], [64411.0, 87.0], [64525.0, 66.0], [64640.0, 48.0], [64755.0, 33.0], [64911.0, 17.0], [65066.0, 2.0], [65219.0, -13.0], [65295.0, -19.0], [65369.0, -26.0], [65368.0, -15.0], [65367.0, -7.0], [67243.0, 287.0], [67235.0, 336.0], [67226.0, 388.0], [67225.0, 397.0]]"
L0004,s000129,M0004,"[[92638.0, 15117.0], [95638.0, 15117.0], [95638.0, 15517.0], [92638.0, 15517.0], [92638.0, 15117.0]]"
L0004,s000130,M0004,"[[78960.0, 7665.0], [78972.0, 7701.0], [78980.0, 7718.0], [78989.0, 7735.0], [79000.0, 7749.0], [79012.0, 7763.0], [79039.0, 7788.0], [79066.0, 7808.0], [79096.0, 7823.0], [79128.0, 7836.0], [79161.0, 7846.0], [79238.0, 7867.0], [79315.0, 7886.0], [79391.0, 7904.0], [79428.0, 7912.0], [79463.0, 7921.0], [79498.0, 7929.0], [79534.0, 7937.0], [79573.0, 7947.0], [79594.0, 7952.0], [79617.0, 7957.0], [79580.0, 8035.0], [79541.0, 8116.0], [79502.0, 8200.0], [79492.0, 8220.0], [79463.0, 8283.0], [79407.0, 8408.0], [79352.0, 8532.0], [79291.0, 8676.0], [79228.0, 8819.0], [79115.0, 9074.0], [79050.0, 9214.0], [78984.0, 9355.0], [78947.0, 9429.0], [78928.0, 9469.0], [78899.0, 9525.0], [78871.0, 9579.0], [78830.0, 9653.0], [78808.0, 9691.0], [78784.0, 9732.0], [78766.0, 9721.0], [78750.0, 9712.0], [78737.0, 9705.0], [78726.0, 9699.0], [78717.0, 9693.0], [78708.0, 9688.0], [78693.0, 9680.0], [78662.0, 9662.0], [78626.0, 9642.0], [78586.0, 9620.0], [78543.0, 9596.0], [78498.0, 9572.0], [78451.0, 9547.0], [78405.0, 9523.0], [78358.0, 9500.0], [78295.0, 9470.0], [78233.0, 9442.0], [78112.0, 9390.0], [77957.0, 9325.0], [77878.0, 9293.0], [77798.0, 9264.0], [77683.0, 9226.0], [77567.0, 9193.0], [77561.0, 9191.0], [77464.0, 9167.0], [77361.0, 9143.0], [77263.0, 9123.0], [77214.0, 9114.0], [77165.0, 9107.0], [77089.0, 9100.0], [77013.0, 9098.0], [76926.0, 9099.0], [76840.0, 9105.0], [76774.0, 9114.0], [76708.0, 9128.0], [76680.0, 9135.0], [76652.0, 9144.0], [76625.0, 9155.0], [76597.0, 9166.0], [76571.0, 9177.0], [76547.0, 9191.0], [76533.0, 9202.0], [76519.0, 9214.0], [76493.0, 9239.0], [76469.0, 9265.0], [76449.0, 9291.0], [76432.0, 9319.0], [76414.0, 9354.0], [76399.0, 9391.0], [76384.0, 9434.0], [76371.0, 9478.0], [76316.0, 9465.0], [76265.0, 9454.0], [76216.0, 9443.0], [76167.0, 9434.0], [76092.0, 9420.0], [76015.0, 9407.0], [75859.0, 9385.0], [75709.0, 9366.0], [75561.0, 9349.0], [75414.0, 9336.0], [75267.0, 9326.0], [75140.0, 9320.0], [75076.0, 9319.0], [75013.0, 9319.0], [74907.0, 9322.0], [74800.0, 9329.0], [74657.0, 9340.0], [74555.0, 9350.0], [74452.0, 9361.0], [74261.0, 9382.0], [74167.0, 9393.0], [74073.0, 9404.0], [73998.0, 9412.0], [73923.0, 9421.0], [73846.0, 9430.0], [73766.0, 9439.0], [73657.0, 9416.0], [73564.0, 9422.0], [73466.0, 9429.0], [73364.0, 9435.0], [73260.0, 9441.0], [73153.0, 9447.0], [73046.0, 9453.0], [72938.0, 9458.0], [72831.0, 9463.0], [72707.0, 9467.0], [72585.0, 9471.0], [72342.0, 9477.0], [72107.0, 9483.0], [71872.0, 9487.0], [71552.0, 9487.0], [71391.0, 9486.0], [71356.0, 9486.0], [71228.0, 9487.0], [71106.0, 9488.0], [71046.0, 9489.0], [70987.0, 9490.0], [70934.0, 9491.0], [70882.0, 9492.0], [70830.0, 9494.0], [70777.0, 9495.0], [70722.0, 9497.0], [70664.0, 9499.0], [70601.0, 9502.0], [70568.0, 9503.0], [70533.0, 9504.0], [70380.0, 7409.0], [70661.0, 7402.0], [70662.0, 7389.0], [70663.0, 7376.0], [70665.0, 7354.0], [70674.0, 7309.0], [70685.0, 7262.0], [70702.0, 7200.0], [70712.0, 7170.0], [70723.0, 7140.0], [70743.0, 7096.0], [70766.0, 7053.0], [70793.0, 7011.0], [70808.0, 6992.0], [70824.0, 6973.0], [70853.0, 6948.0], [70884.0, 6925.0], [70933.0, 6890.0], [70982.0, 6858.0], [71020.0, 6836.0], [71058.0, 6817.0], [71097.0, 6800.0], [71137.0, 6783.0], [71242.0, 6744.0], [71348.0, 6708.0], [71477.0, 6668.0], [71606.0, 6631.0], [71792.0, 6582.0], [71885.0, 6559.0], [71979.0, 6538.0], [72088.0, 6516.0], [72197.0, 6495.0], [72417.0, 6458.0], [72613.0, 6427.0], [72711.0, 6414.0], [72809.0, 6402.0], [72901.0, 6393.0], [72993.0, 6386.0], [73178.0, 6375.0], [73609.0, 6352.0], [73925.0, 6338.0], [74084.0, 6332.0], [74242.0, 6327.0], [74403.0, 6324.0], [74564.0, 6323.0], [74885.0, 6322.0], [74888.0, 6277.0], [74993.0, 6273.0], [75094.0, 6269.0], [75194.0, 6266.0], [75293.0, 6264.0], [75414.0, 6264.0], [75536.0, 6265.0], [75659.0, 6268.0], [75782.0, 6274.0], [75934.0, 6283.0], [76085.0, 6294.0], [76235.0, 6308.0], [76385.0, 6324.0], [76601.0, 6349.0], [76818.0, 6378.0], [77036.0, 6409.0], [77257.0, 6443.0], [77468.0, 6475.0], [77681.0, 6509.0], [77894.0, 6544.0], [78105.0, 6579.0], [78209.0, 6596.0], [78311.0, 6613.0], [78412.0, 6630.0], [78511.0, 6646.0], [78608.0, 6663.0], [78702.0, 6678.0], [78793.0, 6694.0], [78882.0, 6709.0], [78890.0, 7172.0], [78895.0, 7216.0], [78901.0, 7263.0], [78907.0, 7313.0], [78914.0, 7366.0], [78921.0, 7421.0], [78929.0, 7476.0], [78945.0, 7586.0], [78951.0, 7626.0], [78960.0, 7665.0]]"
L0004,s000131,M0004,"[[10890.0, 7631.0], [12890.0, 7631.0], [12890.0, 8031.0], [10890.0, 8031.0], [10890.0, 7631.0]]"
L0004,s000132,M0004,"[[92637.0, 15968.0], [92637.0, 15568.0], [95637.0, 15568.0], [95637.0, 15968.0], [92637.0, 15968.0]]"
L0004,s000133,M0004,"[[52817.0, 15498.0], [52817.0, 15518.0], [52818.0, 15536.0], [52818.0, 15551.0], [52819.0, 15566.0], [52820.0, 15590.0], [52821.0, 15614.0], [52822.0, 15657.0], [52824.0, 15704.0], [52827.0, 15754.0], [52829.0, 15805.0], [52831.0, 15857.0], [52834.0, 15907.0], [52836.0, 15955.0], [52838.0, 15998.0], [50487.0, 16000.0], [50476.0, 15990.0], [50466.0, 15981.0], [50447.0, 15965.0], [50428.0, 15948.0], [50408.0, 15932.0], [50388.0, 15915.0], [50369.0, 15900.0], [50409.0, 15867.0], [50447.0, 15836.0], [50496.0, 15793.0], [50520.0, 15770.0], [50541.0, 15746.0], [50557.0, 15726.0], [50572.0, 15705.0], [50599.0, 15660.0], [50634.0, 15600.0], [50651.0, 15570.0], [50668.0, 15542.0], [50682.0, 15538.0], [50698.0, 15534.0], [50732.0, 15526.0], [50768.0, 15517.0], [50804.0, 15508.0], [50838.0, 15500.0], [50854.0, 15496.0], [50868.0, 15492.0], [50881.0, 15489.0], [50891.0, 15486.0], [50900.0, 15484.0], [50908.0, 15482.0], [50921.0, 15479.0], [50922.0, 15499.0], [52817.0, 15498.0]]"
