下料批次号,零件号,面料号,零件外轮廓线坐标
L0005,s000233,M0005,"[[23879.0, 9917.0], [23881.0, 9944.0], [23882.0, 9970.0], [23884.0, 9995.0], [23885.0, 10019.0], [23891.0, 10111.0], [23896.0, 10184.0], [23901.0, 10258.0], [23907.0, 10333.0], [23913.0, 10410.0], [23921.0, 10508.0], [23930.0, 10605.0], [23934.0, 10652.0], [23939.0, 10699.0], [23943.0, 10745.0], [23947.0, 10790.0], [23947.0, 11290.0], [23827.0, 11302.0], [23708.0, 11314.0], [23459.0, 11337.0], [23338.0, 11347.0], [23216.0, 11355.0], [23090.0, 11361.0], [22964.0, 11365.0], [22904.0, 11367.0], [22283.0, 11367.0], [22223.0, 11366.0], [22153.0, 11363.0], [22082.0, 11359.0], [22012.0, 11354.0], [21941.0, 11350.0], [21840.0, 11347.0], [21789.0, 11345.0], [21738.0, 11342.0], [21634.0, 11334.0], [21607.0, 11332.0], [21551.0, 11327.0], [21494.0, 11322.0], [21466.0, 11319.0], [21437.0, 11316.0], [21375.0, 11310.0], [21342.0, 11307.0], [21274.0, 11301.0], [21242.0, 11298.0], [21212.0, 11295.0], [21197.0, 11294.0], [21184.0, 11293.0], [21160.0, 11291.0], [21150.0, 11290.0], [21141.0, 11289.0], [21137.0, 11289.0], [21131.0, 11288.0], [21123.0, 11288.0], [21117.0, 11287.0], [21110.0, 11287.0], [21092.0, 11248.0], [21082.0, 11230.0], [21071.0, 11212.0], [21059.0, 11193.0], [21046.0, 11174.0], [21032.0, 11156.0], [21017.0, 11139.0], [20990.0, 11110.0], [20976.0, 11096.0], [20961.0, 11083.0], [20937.0, 11066.0], [20912.0, 11050.0], [20886.0, 11035.0], [20859.0, 11021.0], [20799.0, 10992.0], [20768.0, 10977.0], [20739.0, 10963.0], [20739.0, 10463.0], [20848.0, 10338.0], [23379.0, 9917.0], [23879.0, 9917.0]]"
L0005,s000234,M0005,"[[121086.0, 15232.0], [121088.0, 15264.0], [121093.0, 15311.0], [121106.0, 15390.0], [121122.0, 15469.0], [121144.0, 15560.0], [121166.0, 15649.0], [121141.0, 15730.0], [121100.0, 15726.0], [121057.0, 15721.0], [121010.0, 15716.0], [120961.0, 15711.0], [120909.0, 15705.0], [120856.0, 15699.0], [120801.0, 15694.0], [120744.0, 15688.0], [120628.0, 15676.0], [120511.0, 15664.0], [120396.0, 15653.0], [120339.0, 15647.0], [120283.0, 15642.0], [120218.0, 15637.0], [120196.0, 15634.0], [120154.0, 15631.0], [120096.0, 15625.0], [119981.0, 15617.0], [119867.0, 15612.0], [119636.0, 15603.0], [119496.0, 15600.0], [119356.0, 15598.0], [119225.0, 15599.0], [119094.0, 15601.0], [118831.0, 15608.0], [118680.0, 15613.0], [118589.0, 15618.0], [118498.0, 15624.0], [118315.0, 15638.0], [117895.0, 15671.0], [117720.0, 15686.0], [117546.0, 15703.0], [117470.0, 15712.0], [117435.0, 15715.0], [117284.0, 15732.0], [117191.0, 15743.0], [117099.0, 15755.0], [116989.0, 15770.0], [116879.0, 15787.0], [116865.0, 15789.0], [116695.0, 15814.0], [116590.0, 15831.0], [116538.0, 15839.0], [116487.0, 15848.0], [116113.0, 16000.0], [115620.0, 14102.0], [115659.0, 14090.0], [115702.0, 14076.0], [115749.0, 14062.0], [115799.0, 14046.0], [115850.0, 14030.0], [115902.0, 14014.0], [115954.0, 13999.0], [116005.0, 13983.0], [116053.0, 13969.0], [116101.0, 13955.0], [116243.0, 13918.0], [116386.0, 13883.0], [116614.0, 13826.0], [116840.0, 13768.0], [117036.0, 13717.0], [117135.0, 13690.0], [117237.0, 13663.0], [117355.0, 14043.0], [117404.0, 14031.0], [117454.0, 14019.0], [117506.0, 14006.0], [117560.0, 13993.0], [117668.0, 13967.0], [117753.0, 13947.0], [117777.0, 13941.0], [117920.0, 13908.0], [118062.0, 13875.0], [118291.0, 13823.0], [118486.0, 13781.0], [118681.0, 13741.0], [118811.0, 13717.0], [119015.0, 13680.0], [119220.0, 13646.0], [119380.0, 13623.0], [119540.0, 13603.0], [119706.0, 13584.0], [119872.0, 13569.0], [120071.0, 13555.0], [120479.0, 13532.0], [120666.0, 13524.0], [120853.0, 13519.0], [121016.0, 13517.0], [121130.0, 13519.0], [121244.0, 13522.0], [121447.0, 13530.0], [121550.0, 13534.0], [121654.0, 13540.0], [121775.0, 13547.0], [121897.0, 13554.0], [122016.0, 13562.0], [122074.0, 13566.0], [122131.0, 13569.0], [122195.0, 13573.0], [122260.0, 13576.0], [122293.0, 13578.0], [122329.0, 13579.0], [122366.0, 13581.0], [122406.0, 13583.0], [122406.0, 13692.0], [122362.0, 13724.0], [122320.0, 13753.0], [122239.0, 13811.0], [122183.0, 13850.0], [122126.0, 13890.0], [122010.0, 13969.0], [121884.0, 14054.0], [121798.0, 14109.0], [121712.0, 14163.0], [121626.0, 14218.0], [121540.0, 14274.0], [121463.0, 14329.0], [121389.0, 14386.0], [121354.0, 14417.0], [121320.0, 14449.0], [121274.0, 14497.0], [121231.0, 14547.0], [121208.0, 14577.0], [121186.0, 14609.0], [121165.0, 14644.0], [121148.0, 14681.0], [121132.0, 14720.0], [121119.0, 14761.0], [121109.0, 14799.0], [121101.0, 14838.0], [121095.0, 14877.0], [121090.0, 14917.0], [121083.0, 14997.0], [121080.0, 15054.0], [121080.0, 15094.0], [121081.0, 15135.0], [121085.0, 15216.0], [121086.0, 15232.0]]"
L0005,s000235,M0005,"[[27700.0, 4689.0], [27768.0, 4695.0], [27835.0, 4701.0], [27914.0, 4709.0], [27953.0, 4713.0], [27993.0, 4716.0], [28035.0, 4718.0], [28078.0, 4719.0], [28162.0, 4720.0], [28251.0, 4722.0], [28339.0, 4724.0], [28425.0, 4725.0], [28680.0, 4728.0], [29009.0, 4728.0], [29098.0, 4727.0], [29389.0, 4727.0], [29426.0, 4726.0], [29605.0, 4726.0], [29632.0, 4725.0], [29880.0, 4725.0], [29907.0, 5512.0], [29907.0, 5712.0], [29719.0, 5824.0], [29519.0, 5824.0], [29512.0, 5818.0], [29505.0, 5813.0], [29494.0, 5805.0], [29483.0, 5798.0], [29473.0, 5791.0], [29460.0, 5783.0], [29430.0, 5767.0], [29414.0, 5759.0], [29348.0, 5729.0], [29310.0, 5714.0], [29273.0, 5701.0], [29236.0, 5689.0], [29199.0, 5678.0], [29157.0, 5668.0], [29115.0, 5659.0], [29072.0, 5652.0], [29029.0, 5646.0], [28985.0, 5641.0], [28942.0, 5637.0], [28854.0, 5629.0], [28749.0, 5622.0], [28645.0, 5616.0], [28540.0, 5611.0], [28436.0, 5607.0], [28327.0, 5602.0], [28273.0, 5599.0], [28218.0, 5596.0], [28164.0, 5592.0], [28110.0, 5586.0], [28056.0, 5579.0], [28002.0, 5571.0], [27964.0, 5564.0], [27926.0, 5556.0], [27888.0, 5546.0], [27851.0, 5535.0], [27805.0, 5518.0], [27760.0, 5499.0], [27734.0, 5486.0], [27709.0, 5472.0], [27684.0, 5456.0], [27660.0, 5439.0], [27638.0, 5422.0], [27616.0, 5403.0], [27595.0, 5384.0], [27575.0, 5364.0], [27551.0, 5339.0], [27527.0, 5312.0], [27504.0, 5284.0], [27478.0, 5255.0], [27459.0, 5231.0], [27440.0, 5209.0], [27431.0, 5198.0], [27423.0, 5188.0], [27416.0, 5179.0], [27410.0, 5172.0], [27406.0, 5166.0], [27403.0, 5162.0], [27399.0, 5156.0], [27399.0, 4956.0], [27500.0, 4689.0], [27700.0, 4689.0]]"
L0005,s000236,M0005,"[[126766.0, 5791.0], [126769.0, 5765.0], [126775.0, 5719.0], [126783.0, 5675.0], [126792.0, 5635.0], [126801.0, 5598.0], [126807.0, 5580.0], [126813.0, 5559.0], [126817.0, 5548.0], [126821.0, 5535.0], [126832.0, 5503.0], [127166.0, 5611.0], [127571.0, 5743.0], [128308.0, 5980.0], [128552.0, 6057.0], [128798.0, 6131.0], [129071.0, 6208.0], [129254.0, 6256.0], [129415.0, 6294.0], [129576.0, 6329.0], [129737.0, 6362.0], [129934.0, 6401.0], [130131.0, 6437.0], [130334.0, 6469.0], [130538.0, 6497.0], [130740.0, 6521.0], [130942.0, 6543.0], [131183.0, 6567.0], [131424.0, 6590.0], [131665.0, 6614.0], [131785.0, 6624.0], [131906.0, 6632.0], [132013.0, 6636.0], [132121.0, 6639.0], [132335.0, 6641.0], [132677.0, 6644.0], [132848.0, 6644.0], [133019.0, 6643.0], [133157.0, 6640.0], [133353.0, 6636.0], [133550.0, 6632.0], [133738.0, 6627.0], [133776.0, 6626.0], [133927.0, 6622.0], [134020.0, 6619.0], [134111.0, 6617.0], [134199.0, 6614.0], [134284.0, 6611.0], [134362.0, 6608.0], [134402.0, 6606.0], [134443.0, 6604.0], [134486.0, 6602.0], [134532.0, 6600.0], [134581.0, 6598.0], [134634.0, 6596.0], [134353.0, 7488.0], [134297.0, 7901.0], [134175.0, 7901.0], [134111.0, 7902.0], [133978.0, 7902.0], [133909.0, 7903.0], [133767.0, 7903.0], [133622.0, 7904.0], [133185.0, 7904.0], [133048.0, 7903.0], [132913.0, 7902.0], [132646.0, 7901.0], [132328.0, 7898.0], [132168.0, 7894.0], [132009.0, 7889.0], [131837.0, 7880.0], [131665.0, 7867.0], [131547.0, 7857.0], [131430.0, 7845.0], [131293.0, 7829.0], [131225.0, 7819.0], [131155.0, 7809.0], [131080.0, 7797.0], [131004.0, 7783.0], [130928.0, 7769.0], [130853.0, 7755.0], [130780.0, 7740.0], [130710.0, 7726.0], [130643.0, 7712.0], [130581.0, 7699.0], [130587.0, 7658.0], [130056.0, 7547.0], [129787.0, 7490.0], [129653.0, 7460.0], [129519.0, 7427.0], [129303.0, 7371.0], [129089.0, 7317.0], [128944.0, 7279.0], [128799.0, 7238.0], [128657.0, 7195.0], [128515.0, 7148.0], [128375.0, 7098.0], [128236.0, 7045.0], [128116.0, 6995.0], [127996.0, 6944.0], [127758.0, 6842.0], [127656.0, 6797.0], [127555.0, 6750.0], [127455.0, 6700.0], [127356.0, 6648.0], [127259.0, 6593.0], [127165.0, 6534.0], [127074.0, 6471.0], [126986.0, 6404.0], [126949.0, 6373.0], [126914.0, 6339.0], [126889.0, 6313.0], [126865.0, 6285.0], [126844.0, 6256.0], [126825.0, 6225.0], [126809.0, 6195.0], [126796.0, 6165.0], [126785.0, 6133.0], [126776.0, 6100.0], [126769.0, 6067.0], [126764.0, 6032.0], [126760.0, 5997.0], [126758.0, 5962.0], [126758.0, 5912.0], [126759.0, 5863.0], [126763.0, 5814.0], [126766.0, 5791.0]]"
L0005,s000237,M0005,"[[30093.0, 7090.0], [30086.0, 7049.0], [30077.0, 7007.0], [30060.0, 6921.0], [30041.0, 6831.0], [30021.0, 6744.0], [32391.0, 6747.0], [32397.0, 6766.0], [32403.0, 6787.0], [32410.0, 6808.0], [32417.0, 6826.0], [32421.0, 6835.0], [32428.0, 6847.0], [32423.0, 6855.0], [32418.0, 6865.0], [32414.0, 6875.0], [32411.0, 6883.0], [32404.0, 6904.0], [32396.0, 6928.0], [32388.0, 6955.0], [32380.0, 6983.0], [32372.0, 7011.0], [32365.0, 7037.0], [32358.0, 7060.0], [31945.0, 7209.0], [31937.0, 7187.0], [30111.0, 7194.0], [30107.0, 7165.0], [30102.0, 7139.0], [30093.0, 7090.0]]"
L0005,s000238,M0005,"[[144074.0, 4107.0], [144352.0, 5439.0], [143826.0, 5438.0], [143533.0, 4031.0], [144074.0, 4107.0]]"
L0005,s000239,M0005,"[[65722.0, 5587.0], [65729.0, 3382.0], [65730.0, 2955.0], [66130.0, 2920.0], [66197.0, 2929.0], [66267.0, 2937.0], [66340.0, 2946.0], [66415.0, 2956.0], [66493.0, 2965.0], [66519.0, 2969.0], [66573.0, 2975.0], [66655.0, 2985.0], [66738.0, 2996.0], [66908.0, 3017.0], [67080.0, 3038.0], [67251.0, 3059.0], [67420.0, 3080.0], [67502.0, 3090.0], [67582.0, 3100.0], [67661.0, 3109.0], [67737.0, 3119.0], [67810.0, 3128.0], [67881.0, 3136.0], [67948.0, 3144.0], [68011.0, 3152.0], [68071.0, 3159.0], [68127.0, 3166.0], [68177.0, 3172.0], [68223.0, 3178.0], [68264.0, 3182.0], [68299.0, 3186.0], [68315.0, 3188.0], [68329.0, 3190.0], [68341.0, 3191.0], [68352.0, 3192.0], [68360.0, 3193.0], [68375.0, 3195.0], [68387.0, 3196.0], [68404.0, 3198.0], [68414.0, 3199.0], [68426.0, 3200.0], [68440.0, 3201.0], [68455.0, 3203.0], [68499.0, 3494.0], [68548.0, 3499.0], [68598.0, 3503.0], [68651.0, 3507.0], [68705.0, 3512.0], [68815.0, 3520.0], [68926.0, 3526.0], [69063.0, 3531.0], [69198.0, 3534.0], [69310.0, 3536.0], [69422.0, 3536.0], [69532.0, 3533.0], [69641.0, 3526.0], [69729.0, 3519.0], [69818.0, 3510.0], [69917.0, 3498.0], [69994.0, 3489.0], [70170.0, 3465.0], [70346.0, 3439.0], [70447.0, 3423.0], [70549.0, 3407.0], [70698.0, 3381.0], [70847.0, 3355.0], [71069.0, 3319.0], [71145.0, 3306.0], [71258.0, 3283.0], [71372.0, 3258.0], [71427.0, 3245.0], [71480.0, 3232.0], [71532.0, 3219.0], [71582.0, 3207.0], [71622.0, 3197.0], [71665.0, 3186.0], [71687.0, 3181.0], [71712.0, 3175.0], [71739.0, 3168.0], [71768.0, 3161.0], [71795.0, 3278.0], [72021.0, 3260.0], [72245.0, 3246.0], [72397.0, 3236.0], [72470.0, 3231.0], [72541.0, 3227.0], [72639.0, 3224.0], [72736.0, 3220.0], [72819.0, 3215.0], [72903.0, 3208.0], [73013.0, 3198.0], [73124.0, 3186.0], [73218.0, 3173.0], [73312.0, 3159.0], [73394.0, 3147.0], [73478.0, 3134.0], [73488.0, 3173.0], [73498.0, 3209.0], [73507.0, 3244.0], [73517.0, 3278.0], [73547.0, 3380.0], [73569.0, 3452.0], [73580.0, 3485.0], [73616.0, 3594.0], [73653.0, 3702.0], [73696.0, 3829.0], [73741.0, 3956.0], [73799.0, 4114.0], [73862.0, 4272.0], [73918.0, 4409.0], [73976.0, 4545.0], [73980.0, 4555.0], [74004.0, 4612.0], [74032.0, 4677.0], [74038.0, 4689.0], [74059.0, 4739.0], [74085.0, 4798.0], [74057.0, 4825.0], [74031.0, 4853.0], [74009.0, 4882.0], [73988.0, 4912.0], [73966.0, 4949.0], [73946.0, 4986.0], [73927.0, 5029.0], [73912.0, 5073.0], [73900.0, 5114.0], [73892.0, 5157.0], [73885.0, 5200.0], [73879.0, 5243.0], [73867.0, 5351.0], [73859.0, 5459.0], [73856.0, 5571.0], [73855.0, 5683.0], [73855.0, 5760.0], [73856.0, 5910.0], [73827.0, 5912.0], [73796.0, 5914.0], [73732.0, 5917.0], [73665.0, 5921.0], [73598.0, 5924.0], [73520.0, 5926.0], [73444.0, 5929.0], [73352.0, 5932.0], [73260.0, 5935.0], [73185.0, 5936.0], [73110.0, 5935.0], [72960.0, 5933.0], [72590.0, 5929.0], [72381.0, 5923.0], [72166.0, 5913.0], [71983.0, 5903.0], [71799.0, 5892.0], [71572.0, 5878.0], [71344.0, 5863.0], [71055.0, 5844.0], [70646.0, 5817.0], [70242.0, 5788.0], [70078.0, 5775.0], [69913.0, 5763.0], [69675.0, 5750.0], [69437.0, 5742.0], [69265.0, 5739.0], [69091.0, 5738.0], [68831.0, 5738.0], [68767.0, 5737.0], [65722.0, 5737.0], [65722.0, 5587.0]]"
L0005,s000240,M0005,"[[22332.0, 14171.0], [22332.0, 15071.0], [20382.0, 15071.0], [20382.0, 14171.0], [22332.0, 14171.0]]"
L0005,s000241,M0005,"[[45481.0, 9990.0], [45481.0, 10009.0], [45367.0, 10002.0], [45252.0, 9994.0], [45020.0, 9977.0], [44803.0, 9960.0], [44695.0, 9950.0], [44587.0, 9938.0], [44418.0, 9916.0], [44249.0, 9892.0], [43883.0, 9839.0], [43525.0, 9787.0], [43174.0, 9736.0], [42998.0, 9712.0], [42822.0, 9689.0], [42459.0, 9647.0], [42244.0, 9624.0], [42029.0, 9604.0], [41801.0, 9585.0], [41573.0, 9566.0], [41422.0, 9552.0], [41270.0, 9540.0], [41075.0, 9528.0], [40847.0, 9516.0], [40619.0, 9505.0], [40242.0, 9487.0], [40142.0, 9483.0], [39775.0, 9468.0], [39407.0, 9456.0], [38965.0, 9442.0], [38479.0, 9425.0], [37930.0, 9408.0], [37705.0, 9402.0], [37481.0, 9396.0], [37267.0, 9391.0], [37159.0, 9388.0], [37049.0, 9385.0], [36900.0, 9382.0], [36748.0, 9379.0], [36596.0, 9376.0], [36445.0, 9374.0], [36372.0, 9373.0], [36299.0, 9372.0], [36228.0, 9371.0], [36159.0, 9370.0], [36092.0, 9370.0], [36027.0, 9369.0], [35965.0, 9368.0], [35906.0, 9368.0], [35899.0, 7100.0], [35941.0, 7099.0], [35984.0, 7099.0], [36029.0, 7098.0], [36075.0, 7097.0], [36171.0, 7096.0], [36270.0, 7094.0], [36372.0, 7093.0], [36475.0, 7092.0], [36577.0, 7091.0], [36679.0, 7090.0], [36769.0, 7089.0], [36857.0, 7089.0], [37032.0, 7087.0], [37291.0, 7080.0], [37552.0, 7071.0], [38149.0, 7053.0], [38690.0, 7039.0], [39219.0, 7025.0], [39453.0, 7019.0], [39688.0, 7013.0], [40003.0, 7002.0], [40396.0, 6984.0], [40704.0, 6972.0], [40899.0, 6964.0], [40996.0, 6960.0], [41093.0, 6954.0], [41287.0, 6941.0], [41424.0, 6930.0], [41561.0, 6918.0], [41835.0, 6893.0], [42066.0, 6873.0], [42297.0, 6852.0], [42509.0, 6829.0], [42721.0, 6804.0], [42920.0, 6780.0], [43118.0, 6753.0], [43301.0, 6724.0], [43483.0, 6692.0], [43806.0, 6631.0], [43975.0, 6598.0], [44145.0, 6564.0], [44395.0, 6512.0], [44457.0, 6499.0], [44517.0, 6486.0], [44575.0, 6474.0], [44632.0, 6462.0], [44640.0, 6476.0], [44650.0, 6492.0], [44672.0, 6527.0], [44696.0, 6563.0], [44722.0, 6598.0], [44752.0, 6633.0], [44769.0, 6653.0], [44795.0, 6681.0], [44825.0, 6707.0], [44855.0, 6729.0], [44887.0, 6749.0], [44928.0, 6775.0], [44957.0, 6791.0], [44987.0, 6805.0], [45007.0, 6813.0], [45049.0, 6828.0], [45091.0, 6841.0], [45134.0, 6850.0], [45178.0, 6857.0], [45255.0, 6867.0], [45328.0, 6874.0], [45335.0, 6874.0], [45402.0, 6877.0], [45462.0, 6880.0], [45582.0, 6887.0], [45703.0, 6895.0], [46143.0, 6922.0], [46428.0, 6941.0], [46712.0, 6959.0], [46969.0, 6976.0], [47099.0, 6985.0], [47231.0, 6994.0], [47228.0, 7089.0], [47225.0, 7181.0], [47223.0, 7271.0], [47221.0, 7360.0], [47220.0, 7471.0], [47220.0, 7583.0], [47219.0, 7809.0], [47217.0, 7921.0], [47217.0, 8033.0], [47219.0, 8139.0], [47222.0, 8246.0], [47226.0, 8455.0], [47231.0, 8652.0], [47239.0, 8903.0], [47239.0, 8909.0], [47244.0, 9014.0], [47250.0, 9119.0], [47260.0, 9229.0], [47271.0, 9341.0], [47278.0, 9420.0], [47285.0, 9500.0], [47289.0, 9551.0], [47292.0, 9577.0], [47297.0, 9650.0], [45481.0, 9990.0]]"
L0005,s000242,M0005,"[[43836.0, 374.0], [40836.0, 374.0], [40836.0, -26.0], [43836.0, -26.0], [43836.0, 374.0]]"
L0005,s000243,M0005,"[[60397.0, 5178.0], [60397.0, 5578.0], [58397.0, 5578.0], [58397.0, 5178.0], [60397.0, 5178.0]]"
L0005,s000244,M0005,"[[122237.0, 12612.0], [122239.0, 12643.0], [122246.0, 12704.0], [122257.0, 12765.0], [122272.0, 12827.0], [122288.0, 12887.0], [122298.0, 12928.0], [122304.0, 12949.0], [122309.0, 12972.0], [122299.0, 13056.0], [122160.0, 13073.0], [122022.0, 13088.0], [121882.0, 13102.0], [121743.0, 13115.0], [121504.0, 13139.0], [121312.0, 13157.0], [121119.0, 13175.0], [120907.0, 13194.0], [120758.0, 13208.0], [120499.0, 13230.0], [120243.0, 13253.0], [119987.0, 13275.0], [119831.0, 13288.0], [119674.0, 13299.0], [119430.0, 13315.0], [119273.0, 13326.0], [119115.0, 13335.0], [118918.0, 13343.0], [118720.0, 13349.0], [118566.0, 13356.0], [118413.0, 13362.0], [118213.0, 13365.0], [118015.0, 13366.0], [117689.0, 13366.0], [117537.0, 13367.0], [117108.0, 13367.0], [117066.0, 13366.0], [116984.0, 13366.0], [116941.0, 13365.0], [116848.0, 13365.0], [116822.0, 13364.0], [116765.0, 13364.0], [116735.0, 13363.0], [116734.0, 13297.0], [116734.0, 13229.0], [116733.0, 13159.0], [116733.0, 13088.0], [116735.0, 12944.0], [116738.0, 12800.0], [116743.0, 12697.0], [116749.0, 12596.0], [116756.0, 12494.0], [116763.0, 12392.0], [116772.0, 12284.0], [116781.0, 12176.0], [116801.0, 11959.0], [116811.0, 11853.0], [116822.0, 11748.0], [116825.0, 11724.0], [116833.0, 11646.0], [116845.0, 11547.0], [116856.0, 11452.0], [116862.0, 11403.0], [116869.0, 11353.0], [116876.0, 11301.0], [116883.0, 11246.0], [116891.0, 11188.0], [116899.0, 11124.0], [117283.0, 11097.0], [117310.0, 11101.0], [117333.0, 11104.0], [117355.0, 11107.0], [117374.0, 11110.0], [117391.0, 11112.0], [117407.0, 11114.0], [117420.0, 11116.0], [117433.0, 11118.0], [117453.0, 11121.0], [117471.0, 11123.0], [117486.0, 11125.0], [117500.0, 11127.0], [117533.0, 11132.0], [117569.0, 11137.0], [117608.0, 11143.0], [117650.0, 11149.0], [117679.0, 11153.0], [117695.0, 11156.0], [117743.0, 11163.0], [117793.0, 11170.0], [117845.0, 11178.0], [117900.0, 11186.0], [117956.0, 11194.0], [118014.0, 11203.0], [118074.0, 11212.0], [118199.0, 11231.0], [118327.0, 11251.0], [118460.0, 11271.0], [118594.0, 11292.0], [118864.0, 11336.0], [118996.0, 11358.0], [119126.0, 11379.0], [119251.0, 11401.0], [119312.0, 11411.0], [119371.0, 11422.0], [119401.0, 11427.0], [119431.0, 11431.0], [119477.0, 11435.0], [119500.0, 11436.0], [119521.0, 11436.0], [119578.0, 11727.0], [119629.0, 11730.0], [119681.0, 11732.0], [119788.0, 11737.0], [119898.0, 11742.0], [120009.0, 11747.0], [120168.0, 11752.0], [120325.0, 11753.0], [120416.0, 11752.0], [120506.0, 11750.0], [120611.0, 11747.0], [120690.0, 11744.0], [120769.0, 11739.0], [120832.0, 11733.0], [120894.0, 11725.0], [121000.0, 11709.0], [121019.0, 11706.0], [121144.0, 11683.0], [121268.0, 11661.0], [121427.0, 11634.0], [121586.0, 11607.0], [121752.0, 11577.0], [121919.0, 11546.0], [122107.0, 11515.0], [122306.0, 11486.0], [122406.0, 11473.0], [122504.0, 11462.0], [122670.0, 11446.0], [122754.0, 11438.0], [122841.0, 11431.0], [122857.0, 11559.0], [122799.0, 11592.0], [122741.0, 11626.0], [122689.0, 11658.0], [122640.0, 11692.0], [122591.0, 11730.0], [122545.0, 11770.0], [122490.0, 11824.0], [122464.0, 11853.0], [122440.0, 11883.0], [122413.0, 11920.0], [122388.0, 11959.0], [122365.0, 11998.0], [122344.0, 12039.0], [122317.0, 12096.0], [122293.0, 12154.0], [122270.0, 12222.0], [122252.0, 12291.0], [122240.0, 12351.0], [122233.0, 12411.0], [122231.0, 12460.0], [122232.0, 12509.0], [122234.0, 12576.0], [122237.0, 12612.0]]"
L0005,s000245,M0005,"[[44456.0, 12320.0], [44456.0, 12720.0], [41456.0, 12720.0], [41456.0, 12320.0], [44456.0, 12320.0]]"
L0005,s000246,M0005,"[[102950.0, 13929.0], [102950.0, 16000.0], [101330.0, 16000.0], [101330.0, 13929.0], [102950.0, 13929.0]]"
L0005,s000247,M0005,"[[150606.0, 12031.0], [150444.0, 13756.0], [150255.0, 13788.0], [150221.0, 13794.0], [150195.0, 13799.0], [150168.0, 13803.0], [150111.0, 13813.0], [150042.0, 13824.0], [149974.0, 13834.0], [149957.0, 13837.0], [149917.0, 13842.0], [149876.0, 13847.0], [149833.0, 13852.0], [149805.0, 13854.0], [149775.0, 13856.0], [149739.0, 13857.0], [149711.0, 13857.0], [149681.0, 13855.0], [149638.0, 13850.0], [149591.0, 13841.0], [149562.0, 13833.0], [149533.0, 13824.0], [149488.0, 13804.0], [149449.0, 13784.0], [149410.0, 13758.0], [149384.0, 13737.0], [149358.0, 13713.0], [149323.0, 13672.0], [149293.0, 13628.0], [149268.0, 13581.0], [149250.0, 13533.0], [149240.0, 13500.0], [149234.0, 13468.0], [149229.0, 13434.0], [149226.0, 13403.0], [149225.0, 13361.0], [149225.0, 13324.0], [149227.0, 13290.0], [149232.0, 13229.0], [149238.0, 13171.0], [149242.0, 13136.0], [149258.0, 12951.0], [149268.0, 12833.0], [149286.0, 12634.0], [149301.0, 12479.0], [149318.0, 12297.0], [149329.0, 12172.0], [149342.0, 12045.0], [149343.0, 12029.0], [149352.0, 11955.0], [149357.0, 11916.0], [149363.0, 11875.0], [149367.0, 11853.0], [149370.0, 11837.0], [149374.0, 11820.0], [149384.0, 11783.0], [149395.0, 11749.0], [149410.0, 11714.0], [149426.0, 11683.0], [149445.0, 11653.0], [149469.0, 11620.0], [149497.0, 11589.0], [149534.0, 11555.0], [149575.0, 11525.0], [149594.0, 11514.0], [149612.0, 11505.0], [149637.0, 11493.0], [149660.0, 11483.0], [149678.0, 11476.0], [149698.0, 11469.0], [149732.0, 11458.0], [149772.0, 11449.0], [149810.0, 11443.0], [149846.0, 11439.0], [149884.0, 11438.0], [149918.0, 11437.0], [149949.0, 11438.0], [149979.0, 11439.0], [150082.0, 11441.0], [150182.0, 11442.0], [150363.0, 11442.0], [150385.0, 11441.0], [150662.0, 11438.0], [150606.0, 12031.0]]"
L0005,s000248,M0005,"[[103803.0, 13917.0], [103803.0, 15738.0], [103001.0, 15738.0], [103001.0, 13917.0], [103803.0, 13917.0]]"
